seq,task_id,op,success,latency_ms,started_at_ms,bytes_sent,cid,warmup
1,e6-lifecycle-20260705T165402.111544399Z-c8-real-warmup-0000,ipfs_add,true,25,1783270442121,149047,,true
2,e6-lifecycle-20260705T165402.111544399Z-c8-real-warmup-0000,signed_posttask,true,3,1783270442146,0,QmTk9gWSNh7mPp2arVdFSEctXnM51KLoKAHU7hg86d6nqA,true
3,e6-lifecycle-20260705T165402.111544399Z-c8-real-warmup-0000,signed_postallocation,true,1,1783270442149,0,QmTk9gWSNh7mPp2arVdFSEctXnM51KLoKAHU7hg86d6nqA,true
4,e6-lifecycle-20260705T165402.111544399Z-c8-real-warmup-0000,signed_post_evalsnapshot,true,2,1783270442150,0,QmTk9gWSNh7mPp2arVdFSEctXnM51KLoKAHU7hg86d6nqA,true
5,e6-lifecycle-20260705T165402.111544399Z-c8-real-warmup-0000,signed_vote1,true,1,1783270442152,0,QmTk9gWSNh7mPp2arVdFSEctXnM51KLoKAHU7hg86d6nqA,true
6,e6-lifecycle-20260705T165402.111544399Z-c8-real-warmup-0000,signed_vote2,true,2,1783270442153,0,QmTk9gWSNh7mPp2arVdFSEctXnM51KLoKAHU7hg86d6nqA,true
7,e6-lifecycle-20260705T165402.111544399Z-c8-real-warmup-0000,signed_settlement,true,1,1783270442155,0,QmTk9gWSNh7mPp2arVdFSEctXnM51KLoKAHU7hg86d6nqA,true
8,e6-lifecycle-20260705T165402.111544399Z-c8-real-warmup-0000,signed_query_latest,true,0,1783270442156,0,QmTk9gWSNh7mPp2arVdFSEctXnM51KLoKAHU7hg86d6nqA,true
9,e6-lifecycle-20260705T165402.111544399Z-c8-real-warmup-0000,ipfs_verify,true,7,1783270442156,0,QmTk9gWSNh7mPp2arVdFSEctXnM51KLoKAHU7hg86d6nqA,true
10,e6-lifecycle-20260705T165402.111544399Z-c8-real-task-0032,ipfs_add,true,25,1783270442168,23072,,false
11,e6-lifecycle-20260705T165402.111544399Z-c8-real-task-0032,signed_posttask,true,3,1783270442193,0,QmZWiojDjA3sCUgDBnTU4coQRAZGMMKRA6VhFJsScU28nX,false
12,e6-lifecycle-20260705T165402.111544399Z-c8-real-task-0032,signed_postallocation,true,2,1783270442196,0,QmZWiojDjA3sCUgDBnTU4coQRAZGMMKRA6VhFJsScU28nX,false
13,e6-lifecycle-20260705T165402.111544399Z-c8-real-task-0032,signed_post_evalsnapshot,true,2,1783270442198,0,QmZWiojDjA3sCUgDBnTU4coQRAZGMMKRA6VhFJsScU28nX,false
14,e6-lifecycle-20260705T165402.111544399Z-c8-real-task-0032,signed_vote1,true,1,1783270442200,0,QmZWiojDjA3sCUgDBnTU4coQRAZGMMKRA6VhFJsScU28nX,false
15,e6-lifecycle-20260705T165402.111544399Z-c8-real-task-0032,signed_vote2,true,2,1783270442201,0,QmZWiojDjA3sCUgDBnTU4coQRAZGMMKRA6VhFJsScU28nX,false
16,e6-lifecycle-20260705T165402.111544399Z-c8-real-task-0032,signed_settlement,true,1,1783270442203,0,QmZWiojDjA3sCUgDBnTU4coQRAZGMMKRA6VhFJsScU28nX,false
17,e6-lifecycle-20260705T165402.111544399Z-c8-real-task-0032,signed_query_latest,true,0,1783270442204,0,QmZWiojDjA3sCUgDBnTU4coQRAZGMMKRA6VhFJsScU28nX,false
18,e6-lifecycle-20260705T165402.111544399Z-c8-real-task-0019,ipfs_add,true,43,1783270442168,120895,,false
19,e6-lifecycle-20260705T165402.111544399Z-c8-real-task-0032,ipfs_verify,true,8,1783270442204,0,QmZWiojDjA3sCUgDBnTU4coQRAZGMMKRA6VhFJsScU28nX,false
20,e6-lifecycle-20260705T165402.111544399Z-c8-real-task-0019,signed_posttask,true,2,1783270442211,0,QmbWqHXbMdzLENEwEPk2eXpEHAiGxQgQpCDztQWHfY929X,false
21,e6-lifecycle-20260705T165402.111544399Z-c8-real-task-0019,signed_postallocation,true,2,1783270442213,0,QmbWqHXbMdzLENEwEPk2eXpEHAiGxQgQpCDztQWHfY929X,false
22,e6-lifecycle-20260705T165402.111544399Z-c8-real-task-0019,signed_post_evalsnapshot,true,1,1783270442215,0,QmbWqHXbMdzLENEwEPk2eXpEHAiGxQgQpCDztQWHfY929X,false
23,e6-lifecycle-20260705T165402.111544399Z-c8-real-task-0019,signed_vote1,true,2,1783270442216,0,QmbWqHXbMdzLENEwEPk2eXpEHAiGxQgQpCDztQWHfY929X,false
24,e6-lifecycle-20260705T165402.111544399Z-c8-real-task-0019,signed_vote2,true,1,1783270442218,0,QmbWqHXbMdzLENEwEPk2eXpEHAiGxQgQpCDztQWHfY929X,false
25,e6-lifecycle-20260705T165402.111544399Z-c8-real-task-0019,signed_settlement,true,2,1783270442219,0,QmbWqHXbMdzLENEwEPk2eXpEHAiGxQgQpCDztQWHfY929X,false
26,e6-lifecycle-20260705T165402.111544399Z-c8-real-task-0019,signed_query_latest,true,0,1783270442221,0,QmbWqHXbMdzLENEwEPk2eXpEHAiGxQgQpCDztQWHfY929X,false
27,e6-lifecycle-20260705T165402.111544399Z-c8-real-task-0017,ipfs_add,true,60,1783270442168,114439,,false
28,e6-lifecycle-20260705T165402.111544399Z-c8-real-task-0019,ipfs_verify,true,7,1783270442221,0,QmbWqHXbMdzLENEwEPk2eXpEHAiGxQgQpCDztQWHfY929X,false
29,e6-lifecycle-20260705T165402.111544399Z-c8-real-task-0017,signed_posttask,true,1,1783270442228,0,QmSFECwP8d1a1GBZQaswZ3NQzRfDsmks9eCS2avwUcsPiB,false
30,e6-lifecycle-20260705T165402.111544399Z-c8-real-task-0017,signed_postallocation,true,2,1783270442229,0,QmSFECwP8d1a1GBZQaswZ3NQzRfDsmks9eCS2avwUcsPiB,false
31,e6-lifecycle-20260705T165402.111544399Z-c8-real-task-0017,signed_post_evalsnapshot,true,1,1783270442231,0,QmSFECwP8d1a1GBZQaswZ3NQzRfDsmks9eCS2avwUcsPiB,false
32,e6-lifecycle-20260705T165402.111544399Z-c8-real-task-0017,signed_vote1,true,2,1783270442232,0,QmSFECwP8d1a1GBZQaswZ3NQzRfDsmks9eCS2avwUcsPiB,false
33,e6-lifecycle-20260705T165402.111544399Z-c8-real-task-0017,signed_vote2,true,1,1783270442234,0,QmSFECwP8d1a1GBZQaswZ3NQzRfDsmks9eCS2avwUcsPiB,false
34,e6-lifecycle-20260705T165402.111544399Z-c8-real-task-0017,signed_settlement,true,1,1783270442235,0,QmSFECwP8d1a1GBZQaswZ3NQzRfDsmks9eCS2avwUcsPiB,false
35,e6-lifecycle-20260705T165402.111544399Z-c8-real-task-0017,signed_query_latest,true,0,1783270442236,0,QmSFECwP8d1a1GBZQaswZ3NQzRfDsmks9eCS2avwUcsPiB,false
36,e6-lifecycle-20260705T165402.111544399Z-c8-real-task-0017,ipfs_verify,true,7,1783270442236,0,QmSFECwP8d1a1GBZQaswZ3NQzRfDsmks9eCS2avwUcsPiB,false
37,e6-lifecycle-20260705T165402.111544399Z-c8-real-task-0000,ipfs_add,true,77,1783270442168,149047,,false
38,e6-lifecycle-20260705T165402.111544399Z-c8-real-task-0000,signed_posttask,true,2,1783270442245,0,QmTk9gWSNh7mPp2arVdFSEctXnM51KLoKAHU7hg86d6nqA,false
39,e6-lifecycle-20260705T165402.111544399Z-c8-real-task-0000,signed_postallocation,true,2,1783270442247,0,QmTk9gWSNh7mPp2arVdFSEctXnM51KLoKAHU7hg86d6nqA,false
40,e6-lifecycle-20260705T165402.111544399Z-c8-real-task-0000,signed_post_evalsnapshot,true,1,1783270442249,0,QmTk9gWSNh7mPp2arVdFSEctXnM51KLoKAHU7hg86d6nqA,false
41,e6-lifecycle-20260705T165402.111544399Z-c8-real-task-0000,signed_vote1,true,2,1783270442250,0,QmTk9gWSNh7mPp2arVdFSEctXnM51KLoKAHU7hg86d6nqA,false
42,e6-lifecycle-20260705T165402.111544399Z-c8-real-task-0000,signed_vote2,true,1,1783270442252,0,QmTk9gWSNh7mPp2arVdFSEctXnM51KLoKAHU7hg86d6nqA,false
43,e6-lifecycle-20260705T165402.111544399Z-c8-real-task-0000,signed_settlement,true,2,1783270442253,0,QmTk9gWSNh7mPp2arVdFSEctXnM51KLoKAHU7hg86d6nqA,false
44,e6-lifecycle-20260705T165402.111544399Z-c8-real-task-0000,signed_query_latest,true,0,1783270442255,0,QmTk9gWSNh7mPp2arVdFSEctXnM51KLoKAHU7hg86d6nqA,false
45,e6-lifecycle-20260705T165402.111544399Z-c8-real-task-0018,ipfs_add,true,93,1783270442168,129894,,false
46,e6-lifecycle-20260705T165402.111544399Z-c8-real-task-0000,ipfs_verify,true,6,1783270442255,0,QmTk9gWSNh7mPp2arVdFSEctXnM51KLoKAHU7hg86d6nqA,false
47,e6-lifecycle-20260705T165402.111544399Z-c8-real-task-0018,signed_posttask,true,2,1783270442261,0,QmZfdgwPHySZ2ZRXyCCgnc1H5xpvJGfLQ6V6d3KLY8BHUC,false
48,e6-lifecycle-20260705T165402.111544399Z-c8-real-task-0018,signed_postallocation,true,1,1783270442263,0,QmZfdgwPHySZ2ZRXyCCgnc1H5xpvJGfLQ6V6d3KLY8BHUC,false
49,e6-lifecycle-20260705T165402.111544399Z-c8-real-task-0018,signed_post_evalsnapshot,true,2,1783270442264,0,QmZfdgwPHySZ2ZRXyCCgnc1H5xpvJGfLQ6V6d3KLY8BHUC,false
50,e6-lifecycle-20260705T165402.111544399Z-c8-real-task-0018,signed_vote1,true,1,1783270442266,0,QmZfdgwPHySZ2ZRXyCCgnc1H5xpvJGfLQ6V6d3KLY8BHUC,false
51,e6-lifecycle-20260705T165402.111544399Z-c8-real-task-0018,signed_vote2,true,2,1783270442267,0,QmZfdgwPHySZ2ZRXyCCgnc1H5xpvJGfLQ6V6d3KLY8BHUC,false
52,e6-lifecycle-20260705T165402.111544399Z-c8-real-task-0018,signed_settlement,true,1,1783270442269,0,QmZfdgwPHySZ2ZRXyCCgnc1H5xpvJGfLQ6V6d3KLY8BHUC,false
53,e6-lifecycle-20260705T165402.111544399Z-c8-real-task-0018,signed_query_latest,true,0,1783270442270,0,QmZfdgwPHySZ2ZRXyCCgnc1H5xpvJGfLQ6V6d3KLY8BHUC,false
54,e6-lifecycle-20260705T165402.111544399Z-c8-real-task-0018,ipfs_verify,true,7,1783270442270,0,QmZfdgwPHySZ2ZRXyCCgnc1H5xpvJGfLQ6V6d3KLY8BHUC,false
