run_id,pair_id,protocol,nodes,delay_ms,fault,repeat,driver_success_rate,client_latency_p50_ms,client_latency_p95_ms,client_latency_p99_ms,node_commit_completeness,final_protocol_messages_sent,final_protocol_bytes_sent,max_accepted_view,recovered_sequence_count,recovery_latency_p50_ms,safety_violation_events,conflicting_commit_count,invalid_view_change_events,invalid_new_view_events,reputation_order,group_map,group_leaders,l_gl,runtime_grouping_verified,peak_aggregate_memory_bytes,peak_aggregate_cpu_percent,peak_aggregate_network_bytes
b4-m16-d5-f5-r7-rgg-groupingv2,b4-m16-d5-f5-r7,rgg,16,5,f5,7,1.0,1125.124057,1125.124057,1125.124057,1.0,195,139055,2,1,612.779258,0,0,0,0,"10,8,1,9,0,4,15,6,13,7,2,11,12,14,5,3","{""0"": 0, ""1"": 2, ""10"": 0, ""11"": 3, ""12"": 0, ""13"": 0, ""14"": 1, ""15"": 2, ""2"": 2, ""3"": 3, ""4"": 1, ""5"": 2, ""6"": 3, ""7"": 1, ""8"": 1, ""9"": 3}","{""0"": 10, ""1"": 8, ""2"": 1, ""3"": 9}","[10, 8, 1, 9]",True,232698927,41.17,944398
b4-m24-d5-f1-r7-pbft-groupingv2,b4-m24-d5-f1-r7,pbft,24,5,f1,7,1.0,2210.066565,2210.066565,2210.066565,0.9583333333333334,1103,405746,1,1,174.913403,0,0,0,0,,,,,False,334408700,57.59,1390246
b4-m24-d5-f1-r7-rgg-groupingv2,b4-m24-d5-f1-r7,rgg,24,5,f1,7,1.0,2122.197653,2122.197653,2122.197653,0.9583333333333334,338,196228,1,1,87.213381,0,0,0,0,"17,2,16,15,8,14,1,18,23,22,7,12,9,5,13,6,20,3,19,21,11,0,10,4","{""0"": 1, ""1"": 2, ""10"": 2, ""11"": 0, ""12"": 3, ""13"": 2, ""14"": 1, ""15"": 3, ""16"": 2, ""17"": 0, ""18"": 3, ""19"": 2, ""2"": 1, ""20"": 0, ""21"": 3, ""22"": 1, ""23"": 0, ""3"": 1, ""4"": 3, ""5"": 1, ""6"": 3, ""7"": 2, ""8"": 0, ""9"": 0}","{""0"": 17, ""1"": 2, ""2"": 16, ""3"": 15}","[17, 2, 16, 15]",True,334623659,44.44,1397170
b4-m24-d5-f2-r7-pbft-groupingv2,b4-m24-d5-f2-r7,pbft,24,5,f2,7,1.0,2243.339102,2243.339102,2243.339102,0.9583333333333334,1438,501411,1,1,137.056491,0,0,0,0,,,,,False,415101868,191.88000000000002,4774000
b4-m24-d5-f2-r7-rgg-groupingv2,b4-m24-d5-f2-r7,rgg,24,5,f2,7,1.0,2145.803252,2145.803252,2145.803252,0.9583333333333334,349,199363,1,1,124.797621,0,0,0,0,"17,2,16,15,8,14,1,18,23,22,7,12,9,5,13,6,20,3,19,21,11,0,10,4","{""0"": 1, ""1"": 2, ""10"": 2, ""11"": 0, ""12"": 3, ""13"": 2, ""14"": 1, ""15"": 3, ""16"": 2, ""17"": 0, ""18"": 3, ""19"": 2, ""2"": 1, ""20"": 0, ""21"": 3, ""22"": 1, ""23"": 0, ""3"": 1, ""4"": 3, ""5"": 1, ""6"": 3, ""7"": 2, ""8"": 0, ""9"": 0}","{""0"": 17, ""1"": 2, ""2"": 16, ""3"": 15}","[17, 2, 16, 15]",True,342066451,50.709999999999994,1507559
b4-m24-d5-f3-r7-pbft-groupingv2,b4-m24-d5-f3-r7,pbft,24,5,f3,7,1.0,2239.821276,2239.821276,2239.821276,0.9583333333333334,1172,425494,1,1,148.406207,0,0,0,0,,,,,False,362772680,82.23,1671450
b4-m24-d5-f3-r7-rgg-groupingv2,b4-m24-d5-f3-r7,rgg,24,5,f3,7,1.0,2209.292685,2209.292685,2209.292685,0.9583333333333334,607,275496,1,1,107.216834,0,0,0,0,"17,2,16,15,8,14,1,18,23,22,7,12,9,5,13,6,20,3,19,21,11,0,10,4","{""0"": 1, ""1"": 2, ""10"": 2, ""11"": 0, ""12"": 3, ""13"": 2, ""14"": 1, ""15"": 3, ""16"": 2, ""17"": 0, ""18"": 3, ""19"": 2, ""2"": 1, ""20"": 0, ""21"": 3, ""22"": 1, ""23"": 0, ""3"": 1, ""4"": 3, ""5"": 1, ""6"": 3, ""7"": 2, ""8"": 0, ""9"": 0}","{""0"": 17, ""1"": 2, ""2"": 16, ""3"": 15}","[17, 2, 16, 15]",True,372934430,110.15000000000002,1937518
b4-m24-d5-f4-r7-pbft-groupingv2,b4-m24-d5-f4-r7,pbft,24,5,f4,7,1.0,2249.274002,2249.274002,2249.274002,1.0,1449,504696,1,1,137.780908,0,0,0,0,,,,,False,376201795,128.60000000000002,2252750
b4-m24-d5-f4-r7-rgg-groupingv2,b4-m24-d5-f4-r7,rgg,24,5,f4,7,1.0,100.775282,100.775282,100.775282,1.0,277,173357,0,0,,0,0,0,0,"17,2,16,15,8,14,1,18,23,22,7,12,9,5,13,6,20,3,19,21,11,0,10,4","{""0"": 1, ""1"": 2, ""10"": 2, ""11"": 0, ""12"": 3, ""13"": 2, ""14"": 1, ""15"": 3, ""16"": 2, ""17"": 0, ""18"": 3, ""19"": 2, ""2"": 1, ""20"": 0, ""21"": 3, ""22"": 1, ""23"": 0, ""3"": 1, ""4"": 3, ""5"": 1, ""6"": 3, ""7"": 2, ""8"": 0, ""9"": 0}","{""0"": 17, ""1"": 2, ""2"": 16, ""3"": 15}","[17, 2, 16, 15]",True,0,0.0,0
b4-m24-d5-f2l-r7-rgg-groupingv2,b4-m24-d5-f2l-r7,rgg,24,5,f2l,7,1.0,2192.524489,2192.524489,2192.524489,0.9583333333333334,604,274622,1,1,91.003487,0,0,0,0,"17,2,16,15,8,14,1,18,23,22,7,12,9,5,13,6,20,3,19,21,11,0,10,4","{""0"": 1, ""1"": 2, ""10"": 2, ""11"": 0, ""12"": 3, ""13"": 2, ""14"": 1, ""15"": 3, ""16"": 2, ""17"": 0, ""18"": 3, ""19"": 2, ""2"": 1, ""20"": 0, ""21"": 3, ""22"": 1, ""23"": 0, ""3"": 1, ""4"": 3, ""5"": 1, ""6"": 3, ""7"": 2, ""8"": 0, ""9"": 0}","{""0"": 17, ""1"": 2, ""2"": 16, ""3"": 15}","[17, 2, 16, 15]",True,376633808,112.41000000000003,2032500
b4-m24-d5-f5-r7-rgg-groupingv2,b4-m24-d5-f5-r7,rgg,24,5,f5,7,1.0,4138.698078,4138.698078,4138.698078,1.0,379,229243,2,1,2110.442157,0,0,0,0,"17,2,16,15,8,14,1,18,23,22,7,12,9,5,13,6,20,3,19,21,11,0,10,4","{""0"": 1, ""1"": 2, ""10"": 2, ""11"": 0, ""12"": 3, ""13"": 2, ""14"": 1, ""15"": 3, ""16"": 2, ""17"": 0, ""18"": 3, ""19"": 2, ""2"": 1, ""20"": 0, ""21"": 3, ""22"": 1, ""23"": 0, ""3"": 1, ""4"": 3, ""5"": 1, ""6"": 3, ""7"": 2, ""8"": 0, ""9"": 0}","{""0"": 17, ""1"": 2, ""2"": 16, ""3"": 15}","[17, 2, 16, 15]",True,334642533,51.010000000000005,1501209
b4-m16-d5-f1-r8-rgg-groupingv2,b4-m16-d5-f1-r8,rgg,16,5,f1,8,1.0,621.702825,621.702825,621.702825,0.9375,166,116639,1,1,98.564343,0,0,0,0,"10,8,1,9,0,4,15,6,13,7,2,11,12,14,5,3","{""0"": 0, ""1"": 2, ""10"": 0, ""11"": 3, ""12"": 0, ""13"": 0, ""14"": 1, ""15"": 2, ""2"": 2, ""3"": 3, ""4"": 1, ""5"": 2, ""6"": 3, ""7"": 1, ""8"": 1, ""9"": 3}","{""0"": 10, ""1"": 8, ""2"": 1, ""3"": 9}","[10, 8, 1, 9]",True,251454808,75.55,1117410
b4-m16-d5-f1-r8-pbft-groupingv2,b4-m16-d5-f1-r8,pbft,16,5,f1,8,1.0,627.958917,627.958917,627.958917,0.9375,479,181505,1,1,107.610533,0,0,0,0,,,,,False,263764041,100.71,1558630
b4-m16-d5-f2-r8-rgg-groupingv2,b4-m16-d5-f2-r8,rgg,16,5,f2,8,1.0,628.69162,628.69162,628.69162,0.9375,170,117781,1,1,88.454941,0,0,0,0,"10,8,1,9,0,4,15,6,13,7,2,11,12,14,5,3","{""0"": 0, ""1"": 2, ""10"": 0, ""11"": 3, ""12"": 0, ""13"": 0, ""14"": 1, ""15"": 2, ""2"": 2, ""3"": 3, ""4"": 1, ""5"": 2, ""6"": 3, ""7"": 1, ""8"": 1, ""9"": 3}","{""0"": 10, ""1"": 8, ""2"": 1, ""3"": 9}","[10, 8, 1, 9]",True,250733388,64.73,1117680
b4-m16-d5-f2-r8-pbft-groupingv2,b4-m16-d5-f2-r8,pbft,16,5,f2,8,1.0,687.908098,687.908098,687.908098,0.9375,638,226841,1,1,121.215829,0,0,0,0,,,,,False,268590636,99.58000000000001,1915750
b4-m16-d5-f3-r8-rgg-groupingv2,b4-m16-d5-f3-r8,rgg,16,5,f3,8,1.0,697.768418,697.768418,697.768418,0.9375,283,152640,1,1,78.172351,0,0,0,0,"10,8,1,9,0,4,15,6,13,7,2,11,12,14,5,3","{""0"": 0, ""1"": 2, ""10"": 0, ""11"": 3, ""12"": 0, ""13"": 0, ""14"": 1, ""15"": 2, ""2"": 2, ""3"": 3, ""4"": 1, ""5"": 2, ""6"": 3, ""7"": 1, ""8"": 1, ""9"": 3}","{""0"": 10, ""1"": 8, ""2"": 1, ""3"": 9}","[10, 8, 1, 9]",True,254024866,56.25,1398600
b4-m16-d5-f3-r8-pbft-groupingv2,b4-m16-d5-f3-r8,pbft,16,5,f3,8,1.0,684.207596,684.207596,684.207596,0.9375,524,194381,1,1,119.503168,0,0,0,0,,,,,False,266898233,98.75999999999998,1745780
b4-m16-d5-f4-r8-rgg-groupingv2,b4-m16-d5-f4-r8,rgg,16,5,f4,8,1.0,659.546465,659.546465,659.546465,1.0,243,153820,1,1,112.584925,0,0,0,0,"10,8,1,9,0,4,15,6,13,7,2,11,12,14,5,3","{""0"": 0, ""1"": 2, ""10"": 0, ""11"": 3, ""12"": 0, ""13"": 0, ""14"": 1, ""15"": 2, ""2"": 2, ""3"": 3, ""4"": 1, ""5"": 2, ""6"": 3, ""7"": 1, ""8"": 1, ""9"": 3}","{""0"": 10, ""1"": 8, ""2"": 1, ""3"": 9}","[10, 8, 1, 9]",True,253285619,62.699999999999996,1352300
b4-m16-d5-f4-r8-pbft-groupingv2,b4-m16-d5-f4-r8,pbft,16,5,f4,8,1.0,684.457806,684.457806,684.457806,1.0,645,228933,1,1,107.365271,0,0,0,0,,,,,False,269213489,101.13,1979390
b4-m16-d5-f2l-r8-rgg-groupingv2,b4-m16-d5-f2l-r8,rgg,16,5,f2l,8,1.0,686.568169,686.568169,686.568169,0.9375,277,150914,1,1,97.37765,0,0,0,0,"10,8,1,9,0,4,15,6,13,7,2,11,12,14,5,3","{""0"": 0, ""1"": 2, ""10"": 0, ""11"": 3, ""12"": 0, ""13"": 0, ""14"": 1, ""15"": 2, ""2"": 2, ""3"": 3, ""4"": 1, ""5"": 2, ""6"": 3, ""7"": 1, ""8"": 1, ""9"": 3}","{""0"": 10, ""1"": 8, ""2"": 1, ""3"": 9}","[10, 8, 1, 9]",True,254382433,57.379999999999995,1380690
b4-m16-d5-f5-r8-rgg-groupingv2,b4-m16-d5-f5-r8,rgg,16,5,f5,8,1.0,1111.340202,1111.340202,1111.340202,1.0,195,139102,2,1,598.670336,0,0,0,0,"10,8,1,9,0,4,15,6,13,7,2,11,12,14,5,3","{""0"": 0, ""1"": 2, ""10"": 0, ""11"": 3, ""12"": 0, ""13"": 0, ""14"": 1, ""15"": 2, ""2"": 2, ""3"": 3, ""4"": 1, ""5"": 2, ""6"": 3, ""7"": 1, ""8"": 1, ""9"": 3}","{""0"": 10, ""1"": 8, ""2"": 1, ""3"": 9}","[10, 8, 1, 9]",True,253204882,94.41,1608940
b4-m24-d5-f1-r8-rgg-groupingv2,b4-m24-d5-f1-r8,rgg,24,5,f1,8,1.0,2155.874942,2155.874942,2155.874942,0.9583333333333334,338,196235,1,1,128.084321,0,0,0,0,"17,2,16,15,8,14,1,18,23,22,7,12,9,5,13,6,20,3,19,21,11,0,10,4","{""0"": 1, ""1"": 2, ""10"": 2, ""11"": 0, ""12"": 3, ""13"": 2, ""14"": 1, ""15"": 3, ""16"": 2, ""17"": 0, ""18"": 3, ""19"": 2, ""2"": 1, ""20"": 0, ""21"": 3, ""22"": 1, ""23"": 0, ""3"": 1, ""4"": 3, ""5"": 1, ""6"": 3, ""7"": 2, ""8"": 0, ""9"": 0}","{""0"": 17, ""1"": 2, ""2"": 16, ""3"": 15}","[17, 2, 16, 15]",True,334150753,56.31999999999999,1520247
b4-m24-d5-f1-r8-pbft-groupingv2,b4-m24-d5-f1-r8,pbft,24,5,f1,8,1.0,2185.043745,2185.043745,2185.043745,0.9583333333333334,1103,405769,1,1,163.768835,0,0,0,0,,,,,False,334102519,48.419999999999995,1539660
b4-m24-d5-f2-r8-rgg-groupingv2,b4-m24-d5-f2-r8,rgg,24,5,f2,8,1.0,2149.208019,2149.208019,2149.208019,0.9583333333333334,349,199369,1,1,129.11162,0,0,0,0,"17,2,16,15,8,14,1,18,23,22,7,12,9,5,13,6,20,3,19,21,11,0,10,4","{""0"": 1, ""1"": 2, ""10"": 2, ""11"": 0, ""12"": 3, ""13"": 2, ""14"": 1, ""15"": 3, ""16"": 2, ""17"": 0, ""18"": 3, ""19"": 2, ""2"": 1, ""20"": 0, ""21"": 3, ""22"": 1, ""23"": 0, ""3"": 1, ""4"": 3, ""5"": 1, ""6"": 3, ""7"": 2, ""8"": 0, ""9"": 0}","{""0"": 17, ""1"": 2, ""2"": 16, ""3"": 15}","[17, 2, 16, 15]",True,341297848,63.80999999999999,1511799
b4-m24-d5-f2-r8-pbft-groupingv2,b4-m24-d5-f2-r8,pbft,24,5,f2,8,1.0,2236.805982,2236.805982,2236.805982,0.9583333333333334,1438,501411,1,1,141.019631,0,0,0,0,,,,,False,376324477,120.36000000000001,2235466
b4-m24-d5-f3-r8-rgg-groupingv2,b4-m24-d5-f3-r8,rgg,24,5,f3,8,1.0,2211.24053,2211.24053,2211.24053,0.9583333333333334,607,275495,1,1,103.824013,0,0,0,0,"17,2,16,15,8,14,1,18,23,22,7,12,9,5,13,6,20,3,19,21,11,0,10,4","{""0"": 1, ""1"": 2, ""10"": 2, ""11"": 0, ""12"": 3, ""13"": 2, ""14"": 1, ""15"": 3, ""16"": 2, ""17"": 0, ""18"": 3, ""19"": 2, ""2"": 1, ""20"": 0, ""21"": 3, ""22"": 1, ""23"": 0, ""3"": 1, ""4"": 3, ""5"": 1, ""6"": 3, ""7"": 2, ""8"": 0, ""9"": 0}","{""0"": 17, ""1"": 2, ""2"": 16, ""3"": 15}","[17, 2, 16, 15]",True,376419897,96.54999999999997,2001530
b4-m24-d5-f3-r8-pbft-groupingv2,b4-m24-d5-f3-r8,pbft,24,5,f3,8,1.0,2236.363513,2236.363513,2236.363513,0.9583333333333334,1172,425540,1,1,154.207278,0,0,0,0,,,,,False,362789458,88.01,1597900
b4-m24-d5-f4-r8-rgg-groupingv2,b4-m24-d5-f4-r8,rgg,24,5,f4,8,1.0,107.31506,107.31506,107.31506,1.0,277,173357,0,0,,0,0,0,0,"17,2,16,15,8,14,1,18,23,22,7,12,9,5,13,6,20,3,19,21,11,0,10,4","{""0"": 1, ""1"": 2, ""10"": 2, ""11"": 0, ""12"": 3, ""13"": 2, ""14"": 1, ""15"": 3, ""16"": 2, ""17"": 0, ""18"": 3, ""19"": 2, ""2"": 1, ""20"": 0, ""21"": 3, ""22"": 1, ""23"": 0, ""3"": 1, ""4"": 3, ""5"": 1, ""6"": 3, ""7"": 2, ""8"": 0, ""9"": 0}","{""0"": 17, ""1"": 2, ""2"": 16, ""3"": 15}","[17, 2, 16, 15]",True,0,0.0,0
b4-m24-d5-f4-r8-pbft-groupingv2,b4-m24-d5-f4-r8,pbft,24,5,f4,8,1.0,2231.370999,2231.370999,2231.370999,1.0,1449,504650,1,1,127.641054,0,0,0,0,,,,,False,373198670,117.26000000000002,2175336
b4-m24-d5-f2l-r8-rgg-groupingv2,b4-m24-d5-f2l-r8,rgg,24,5,f2l,8,1.0,2197.014076,2197.014076,2197.014076,0.9583333333333334,599,273206,1,1,93.319132,0,0,0,0,"17,2,16,15,8,14,1,18,23,22,7,12,9,5,13,6,20,3,19,21,11,0,10,4","{""0"": 1, ""1"": 2, ""10"": 2, ""11"": 0, ""12"": 3, ""13"": 2, ""14"": 1, ""15"": 3, ""16"": 2, ""17"": 0, ""18"": 3, ""19"": 2, ""2"": 1, ""20"": 0, ""21"": 3, ""22"": 1, ""23"": 0, ""3"": 1, ""4"": 3, ""5"": 1, ""6"": 3, ""7"": 2, ""8"": 0, ""9"": 0}","{""0"": 17, ""1"": 2, ""2"": 16, ""3"": 15}","[17, 2, 16, 15]",True,376783750,116.18999999999997,2004100
b4-m24-d5-f5-r8-rgg-groupingv2,b4-m24-d5-f5-r8,rgg,24,5,f5,8,1.0,4139.936586,4139.936586,4139.936586,1.0,379,229299,2,1,2115.383506,0,0,0,0,"17,2,16,15,8,14,1,18,23,22,7,12,9,5,13,6,20,3,19,21,11,0,10,4","{""0"": 1, ""1"": 2, ""10"": 2, ""11"": 0, ""12"": 3, ""13"": 2, ""14"": 1, ""15"": 3, ""16"": 2, ""17"": 0, ""18"": 3, ""19"": 2, ""2"": 1, ""20"": 0, ""21"": 3, ""22"": 1, ""23"": 0, ""3"": 1, ""4"": 3, ""5"": 1, ""6"": 3, ""7"": 2, ""8"": 0, ""9"": 0}","{""0"": 17, ""1"": 2, ""2"": 16, ""3"": 15}","[17, 2, 16, 15]",True,333929503,47.25999999999999,1450779
b4-m16-d5-f1-r9-pbft-groupingv2,b4-m16-d5-f1-r9,pbft,16,5,f1,9,1.0,632.542525,632.542525,632.542525,0.9375,479,181505,1,1,111.011571,0,0,0,0,,,,,False,267024063,106.30999999999999,1651710
b4-m16-d5-f1-r9-rgg-groupingv2,b4-m16-d5-f1-r9,rgg,16,5,f1,9,1.0,625.841178,625.841178,625.841178,0.9375,166,116635,1,1,111.144154,0,0,0,0,"10,8,1,9,0,4,15,6,13,7,2,11,12,14,5,3","{""0"": 0, ""1"": 2, ""10"": 0, ""11"": 3, ""12"": 0, ""13"": 0, ""14"": 1, ""15"": 2, ""2"": 2, ""3"": 3, ""4"": 1, ""5"": 2, ""6"": 3, ""7"": 1, ""8"": 1, ""9"": 3}","{""0"": 10, ""1"": 8, ""2"": 1, ""3"": 9}","[10, 8, 1, 9]",True,251004970,69.0,1145210
b4-m16-d5-f2-r9-pbft-groupingv2,b4-m16-d5-f2-r9,pbft,16,5,f2,9,1.0,695.274349,695.274349,695.274349,0.9375,638,226871,1,1,106.051437,0,0,0,0,,,,,False,269117023,105.47,1914000
b4-m16-d5-f2-r9-rgg-groupingv2,b4-m16-d5-f2-r9,rgg,16,5,f2,9,1.0,652.330092,652.330092,652.330092,0.9375,173,118628,1,1,99.843559,0,0,0,0,"10,8,1,9,0,4,15,6,13,7,2,11,12,14,5,3","{""0"": 0, ""1"": 2, ""10"": 0, ""11"": 3, ""12"": 0, ""13"": 0, ""14"": 1, ""15"": 2, ""2"": 2, ""3"": 3, ""4"": 1, ""5"": 2, ""6"": 3, ""7"": 1, ""8"": 1, ""9"": 3}","{""0"": 10, ""1"": 8, ""2"": 1, ""3"": 9}","[10, 8, 1, 9]",True,253363215,66.69999999999999,1181570
b4-m16-d5-f3-r9-pbft-groupingv2,b4-m16-d5-f3-r9,pbft,16,5,f3,9,1.0,681.190073,681.190073,681.190073,0.9375,524,194381,1,1,121.520831,0,0,0,0,,,,,False,267663693,107.86,1738170
b4-m16-d5-f3-r9-rgg-groupingv2,b4-m16-d5-f3-r9,rgg,16,5,f3,9,1.0,695.550018,695.550018,695.550018,0.9375,283,152646,1,1,91.066086,0,0,0,0,"10,8,1,9,0,4,15,6,13,7,2,11,12,14,5,3","{""0"": 0, ""1"": 2, ""10"": 0, ""11"": 3, ""12"": 0, ""13"": 0, ""14"": 1, ""15"": 2, ""2"": 2, ""3"": 3, ""4"": 1, ""5"": 2, ""6"": 3, ""7"": 1, ""8"": 1, ""9"": 3}","{""0"": 10, ""1"": 8, ""2"": 1, ""3"": 9}","[10, 8, 1, 9]",True,251756798,101.05,1321779
b4-m16-d5-f4-r9-pbft-groupingv2,b4-m16-d5-f4-r9,pbft,16,5,f4,9,1.0,705.209029,705.209029,705.209029,1.0,645,228933,1,1,120.039522,0,0,0,0,,,,,False,269063547,111.95,1980600
b4-m16-d5-f4-r9-rgg-groupingv2,b4-m16-d5-f4-r9,rgg,16,5,f4,9,1.0,662.153316,662.153316,662.153316,1.0,244,154050,1,1,140.697757,0,0,0,0,"10,8,1,9,0,4,15,6,13,7,2,11,12,14,5,3","{""0"": 0, ""1"": 2, ""10"": 0, ""11"": 3, ""12"": 0, ""13"": 0, ""14"": 1, ""15"": 2, ""2"": 2, ""3"": 3, ""4"": 1, ""5"": 2, ""6"": 3, ""7"": 1, ""8"": 1, ""9"": 3}","{""0"": 10, ""1"": 8, ""2"": 1, ""3"": 9}","[10, 8, 1, 9]",True,254649820,73.7,1344140
b4-m16-d5-f2l-r9-rgg-groupingv2,b4-m16-d5-f2l-r9,rgg,16,5,f2l,9,1.0,663.519221,663.519221,663.519221,0.9375,274,150066,1,1,90.231131,0,0,0,0,"10,8,1,9,0,4,15,6,13,7,2,11,12,14,5,3","{""0"": 0, ""1"": 2, ""10"": 0, ""11"": 3, ""12"": 0, ""13"": 0, ""14"": 1, ""15"": 2, ""2"": 2, ""3"": 3, ""4"": 1, ""5"": 2, ""6"": 3, ""7"": 1, ""8"": 1, ""9"": 3}","{""0"": 10, ""1"": 8, ""2"": 1, ""3"": 9}","[10, 8, 1, 9]",True,254415987,50.39999999999999,1359300
b4-m16-d5-f5-r9-rgg-groupingv2,b4-m16-d5-f5-r9,rgg,16,5,f5,9,1.0,1122.578369,1122.578369,1122.578369,1.0,195,139036,2,1,612.168379,0,0,0,0,"10,8,1,9,0,4,15,6,13,7,2,11,12,14,5,3","{""0"": 0, ""1"": 2, ""10"": 0, ""11"": 3, ""12"": 0, ""13"": 0, ""14"": 1, ""15"": 2, ""2"": 2, ""3"": 3, ""4"": 1, ""5"": 2, ""6"": 3, ""7"": 1, ""8"": 1, ""9"": 3}","{""0"": 10, ""1"": 8, ""2"": 1, ""3"": 9}","[10, 8, 1, 9]",True,255174106,98.44999999999997,1597720
b4-m24-d5-f1-r9-pbft-groupingv2,b4-m24-d5-f1-r9,pbft,24,5,f1,9,1.0,2183.957982,2183.957982,2183.957982,0.9583333333333334,1103,405792,1,1,141.44147,0,0,0,0,,,,,False,334170674,46.33999999999999,1517940
b4-m24-d5-f1-r9-rgg-groupingv2,b4-m24-d5-f1-r9,rgg,24,5,f1,9,1.0,2145.594771,2145.594771,2145.594771,0.9583333333333334,338,196224,1,1,127.405426,0,0,0,0,"17,2,16,15,8,14,1,18,23,22,7,12,9,5,13,6,20,3,19,21,11,0,10,4","{""0"": 1, ""1"": 2, ""10"": 2, ""11"": 0, ""12"": 3, ""13"": 2, ""14"": 1, ""15"": 3, ""16"": 2, ""17"": 0, ""18"": 3, ""19"": 2, ""2"": 1, ""20"": 0, ""21"": 3, ""22"": 1, ""23"": 0, ""3"": 1, ""4"": 3, ""5"": 1, ""6"": 3, ""7"": 2, ""8"": 0, ""9"": 0}","{""0"": 17, ""1"": 2, ""2"": 16, ""3"": 15}","[17, 2, 16, 15]",True,334459031,46.76,1506430
b4-m24-d5-f2-r9-pbft-groupingv2,b4-m24-d5-f2-r9,pbft,24,5,f2,9,1.0,2224.465138,2224.465138,2224.465138,0.9583333333333334,1438,501434,1,1,136.312968,0,0,0,0,,,,,False,379521585,107.66,2223080
b4-m24-d5-f2-r9-rgg-groupingv2,b4-m24-d5-f2-r9,rgg,24,5,f2,9,1.0,2132.288653,2132.288653,2132.288653,0.9583333333333334,349,199370,1,1,97.199848,0,0,0,0,"17,2,16,15,8,14,1,18,23,22,7,12,9,5,13,6,20,3,19,21,11,0,10,4","{""0"": 1, ""1"": 2, ""10"": 2, ""11"": 0, ""12"": 3, ""13"": 2, ""14"": 1, ""15"": 3, ""16"": 2, ""17"": 0, ""18"": 3, ""19"": 2, ""2"": 1, ""20"": 0, ""21"": 3, ""22"": 1, ""23"": 0, ""3"": 1, ""4"": 3, ""5"": 1, ""6"": 3, ""7"": 2, ""8"": 0, ""9"": 0}","{""0"": 17, ""1"": 2, ""2"": 16, ""3"": 15}","[17, 2, 16, 15]",True,341631293,53.02,1529378
b4-m24-d5-f3-r9-pbft-groupingv2,b4-m24-d5-f3-r9,pbft,24,5,f3,9,1.0,2233.711801,2233.711801,2233.711801,0.9583333333333334,1172,425517,1,1,150.446634,0,0,0,0,,,,,False,363012801,75.16,1611360
b4-m24-d5-f3-r9-rgg-groupingv2,b4-m24-d5-f3-r9,rgg,24,5,f3,9,1.0,2197.260828,2197.260828,2197.260828,0.9583333333333334,602,274081,1,1,88.37492,0,0,0,0,"17,2,16,15,8,14,1,18,23,22,7,12,9,5,13,6,20,3,19,21,11,0,10,4","{""0"": 1, ""1"": 2, ""10"": 2, ""11"": 0, ""12"": 3, ""13"": 2, ""14"": 1, ""15"": 3, ""16"": 2, ""17"": 0, ""18"": 3, ""19"": 2, ""2"": 1, ""20"": 0, ""21"": 3, ""22"": 1, ""23"": 0, ""3"": 1, ""4"": 3, ""5"": 1, ""6"": 3, ""7"": 2, ""8"": 0, ""9"": 0}","{""0"": 17, ""1"": 2, ""2"": 16, ""3"": 15}","[17, 2, 16, 15]",True,375292679,101.39,2040230
b4-m24-d5-f4-r9-pbft-groupingv2,b4-m24-d5-f4-r9,pbft,24,5,f4,9,1.0,2248.93882,2248.93882,2248.93882,1.0,1449,504650,1,1,140.271966,0,0,0,0,,,,,False,374275555,115.12,2270276
b4-m24-d5-f4-r9-rgg-groupingv2,b4-m24-d5-f4-r9,rgg,24,5,f4,9,1.0,95.534015,95.534015,95.534015,1.0,277,173426,0,0,,0,0,0,0,"17,2,16,15,8,14,1,18,23,22,7,12,9,5,13,6,20,3,19,21,11,0,10,4","{""0"": 1, ""1"": 2, ""10"": 2, ""11"": 0, ""12"": 3, ""13"": 2, ""14"": 1, ""15"": 3, ""16"": 2, ""17"": 0, ""18"": 3, ""19"": 2, ""2"": 1, ""20"": 0, ""21"": 3, ""22"": 1, ""23"": 0, ""3"": 1, ""4"": 3, ""5"": 1, ""6"": 3, ""7"": 2, ""8"": 0, ""9"": 0}","{""0"": 17, ""1"": 2, ""2"": 16, ""3"": 15}","[17, 2, 16, 15]",True,7950303,0.66,59700
b4-m24-d5-f2l-r9-rgg-groupingv2,b4-m24-d5-f2l-r9,rgg,24,5,f2l,9,1.0,2212.142454,2212.142454,2212.142454,0.9583333333333334,604,274624,1,1,87.154387,0,0,0,0,"17,2,16,15,8,14,1,18,23,22,7,12,9,5,13,6,20,3,19,21,11,0,10,4","{""0"": 1, ""1"": 2, ""10"": 2, ""11"": 0, ""12"": 3, ""13"": 2, ""14"": 1, ""15"": 3, ""16"": 2, ""17"": 0, ""18"": 3, ""19"": 2, ""2"": 1, ""20"": 0, ""21"": 3, ""22"": 1, ""23"": 0, ""3"": 1, ""4"": 3, ""5"": 1, ""6"": 3, ""7"": 2, ""8"": 0, ""9"": 0}","{""0"": 17, ""1"": 2, ""2"": 16, ""3"": 15}","[17, 2, 16, 15]",True,373969375,127.04999999999998,1975249
