seq,task_id,op,success,latency_ms,started_at_ms,bytes_sent,cid,warmup
1,e6-lifecycle-20260706T045832.822659423Z-c4-real-warmup-0000,ipfs_add,true,25,1783313912836,2041,,true
2,e6-lifecycle-20260706T045832.822659423Z-c4-real-warmup-0000,signed_posttask,true,3,1783313912861,0,QmZpceyXD65orbHnVn4w3sPB8ea42LnxKYXnQkqH8QFV8f,true
3,e6-lifecycle-20260706T045832.822659423Z-c4-real-warmup-0000,signed_postallocation,true,2,1783313912864,0,QmZpceyXD65orbHnVn4w3sPB8ea42LnxKYXnQkqH8QFV8f,true
4,e6-lifecycle-20260706T045832.822659423Z-c4-real-warmup-0000,signed_post_evalsnapshot,true,1,1783313912866,0,QmZpceyXD65orbHnVn4w3sPB8ea42LnxKYXnQkqH8QFV8f,true
5,e6-lifecycle-20260706T045832.822659423Z-c4-real-warmup-0000,signed_vote1,true,2,1783313912867,0,QmZpceyXD65orbHnVn4w3sPB8ea42LnxKYXnQkqH8QFV8f,true
6,e6-lifecycle-20260706T045832.822659423Z-c4-real-warmup-0000,signed_vote2,true,1,1783313912869,0,QmZpceyXD65orbHnVn4w3sPB8ea42LnxKYXnQkqH8QFV8f,true
7,e6-lifecycle-20260706T045832.822659423Z-c4-real-warmup-0000,signed_settlement,true,1,1783313912870,0,QmZpceyXD65orbHnVn4w3sPB8ea42LnxKYXnQkqH8QFV8f,true
8,e6-lifecycle-20260706T045832.822659423Z-c4-real-warmup-0000,signed_query_latest,true,0,1783313912871,0,QmZpceyXD65orbHnVn4w3sPB8ea42LnxKYXnQkqH8QFV8f,true
9,e6-lifecycle-20260706T045832.822659423Z-c4-real-warmup-0000,ipfs_verify,true,6,1783313912871,0,QmZpceyXD65orbHnVn4w3sPB8ea42LnxKYXnQkqH8QFV8f,true
10,e6-lifecycle-20260706T045832.822659423Z-c4-real-task-0001,ipfs_add,true,24,1783313912882,1691,,false
11,e6-lifecycle-20260706T045832.822659423Z-c4-real-task-0001,signed_posttask,true,4,1783313912906,0,QmWLjQroE5HFCEHpAAXxtDJw9HMkY6m5xMyNL3BCoktNFe,false
12,e6-lifecycle-20260706T045832.822659423Z-c4-real-task-0001,signed_postallocation,true,2,1783313912910,0,QmWLjQroE5HFCEHpAAXxtDJw9HMkY6m5xMyNL3BCoktNFe,false
13,e6-lifecycle-20260706T045832.822659423Z-c4-real-task-0001,signed_post_evalsnapshot,true,1,1783313912912,0,QmWLjQroE5HFCEHpAAXxtDJw9HMkY6m5xMyNL3BCoktNFe,false
14,e6-lifecycle-20260706T045832.822659423Z-c4-real-task-0001,signed_vote1,true,2,1783313912913,0,QmWLjQroE5HFCEHpAAXxtDJw9HMkY6m5xMyNL3BCoktNFe,false
15,e6-lifecycle-20260706T045832.822659423Z-c4-real-task-0001,signed_vote2,true,2,1783313912915,0,QmWLjQroE5HFCEHpAAXxtDJw9HMkY6m5xMyNL3BCoktNFe,false
16,e6-lifecycle-20260706T045832.822659423Z-c4-real-task-0001,signed_settlement,true,2,1783313912917,0,QmWLjQroE5HFCEHpAAXxtDJw9HMkY6m5xMyNL3BCoktNFe,false
17,e6-lifecycle-20260706T045832.822659423Z-c4-real-task-0001,signed_query_latest,true,0,1783313912919,0,QmWLjQroE5HFCEHpAAXxtDJw9HMkY6m5xMyNL3BCoktNFe,false
18,e6-lifecycle-20260706T045832.822659423Z-c4-real-task-0255,ipfs_add,true,44,1783313912883,1650,,false
19,e6-lifecycle-20260706T045832.822659423Z-c4-real-task-0001,ipfs_verify,true,10,1783313912919,0,QmWLjQroE5HFCEHpAAXxtDJw9HMkY6m5xMyNL3BCoktNFe,false
20,e6-lifecycle-20260706T045832.822659423Z-c4-real-task-0255,signed_posttask,true,2,1783313912927,0,QmShJ7kpkti4YE6UAoU3vGkK7ayqB2qDgXzzhbDE3arDFM,false
21,e6-lifecycle-20260706T045832.822659423Z-c4-real-task-0255,signed_postallocation,true,2,1783313912929,0,QmShJ7kpkti4YE6UAoU3vGkK7ayqB2qDgXzzhbDE3arDFM,false
22,e6-lifecycle-20260706T045832.822659423Z-c4-real-task-0255,signed_post_evalsnapshot,true,1,1783313912931,0,QmShJ7kpkti4YE6UAoU3vGkK7ayqB2qDgXzzhbDE3arDFM,false
