seq,task_id,op,success,latency_ms,started_at_ms,bytes_sent,cid,warmup
1,e6-lifecycle-20260706T051829.491367210Z-c4-real-warmup-0000,ipfs_add,true,24,1783315109504,39654,,true
2,e6-lifecycle-20260706T051829.491367210Z-c4-real-warmup-0000,signed_posttask,true,3,1783315109528,0,QmfEm5osjJUW5Q2LQcZ4kczYYJd1HFfsWG5T8DPQYfqVvq,true
3,e6-lifecycle-20260706T051829.491367210Z-c4-real-warmup-0000,signed_postallocation,true,1,1783315109531,0,QmfEm5osjJUW5Q2LQcZ4kczYYJd1HFfsWG5T8DPQYfqVvq,true
4,e6-lifecycle-20260706T051829.491367210Z-c4-real-warmup-0000,signed_post_evalsnapshot,true,2,1783315109532,0,QmfEm5osjJUW5Q2LQcZ4kczYYJd1HFfsWG5T8DPQYfqVvq,true
5,e6-lifecycle-20260706T051829.491367210Z-c4-real-warmup-0000,signed_vote1,true,1,1783315109534,0,QmfEm5osjJUW5Q2LQcZ4kczYYJd1HFfsWG5T8DPQYfqVvq,true
6,e6-lifecycle-20260706T051829.491367210Z-c4-real-warmup-0000,signed_vote2,true,1,1783315109535,0,QmfEm5osjJUW5Q2LQcZ4kczYYJd1HFfsWG5T8DPQYfqVvq,true
7,e6-lifecycle-20260706T051829.491367210Z-c4-real-warmup-0000,signed_settlement,true,2,1783315109536,0,QmfEm5osjJUW5Q2LQcZ4kczYYJd1HFfsWG5T8DPQYfqVvq,true
8,e6-lifecycle-20260706T051829.491367210Z-c4-real-warmup-0000,signed_query_latest,true,0,1783315109538,0,QmfEm5osjJUW5Q2LQcZ4kczYYJd1HFfsWG5T8DPQYfqVvq,true
9,e6-lifecycle-20260706T051829.491367210Z-c4-real-warmup-0000,ipfs_verify,true,6,1783315109538,0,QmfEm5osjJUW5Q2LQcZ4kczYYJd1HFfsWG5T8DPQYfqVvq,true
10,e6-lifecycle-20260706T051829.491367210Z-c4-real-task-0000,ipfs_add,true,24,1783315109549,39654,,false
11,e6-lifecycle-20260706T051829.491367210Z-c4-real-task-0000,signed_posttask,true,3,1783315109573,0,QmfEm5osjJUW5Q2LQcZ4kczYYJd1HFfsWG5T8DPQYfqVvq,false
12,e6-lifecycle-20260706T051829.491367210Z-c4-real-task-0000,signed_postallocation,true,2,1783315109576,0,QmfEm5osjJUW5Q2LQcZ4kczYYJd1HFfsWG5T8DPQYfqVvq,false
13,e6-lifecycle-20260706T051829.491367210Z-c4-real-task-0000,signed_post_evalsnapshot,true,1,1783315109578,0,QmfEm5osjJUW5Q2LQcZ4kczYYJd1HFfsWG5T8DPQYfqVvq,false
14,e6-lifecycle-20260706T051829.491367210Z-c4-real-task-0000,signed_vote1,true,2,1783315109579,0,QmfEm5osjJUW5Q2LQcZ4kczYYJd1HFfsWG5T8DPQYfqVvq,false
