seq,task_id,op,success,latency_ms,started_at_ms,bytes_sent,cid,warmup
1,e6-lifecycle-20260706T053732.792354049Z-c4-real-warmup-0000,ipfs_add,true,54,1783316252805,2041,,true
2,e6-lifecycle-20260706T053732.792354049Z-c4-real-warmup-0000,signed_posttask,true,3,1783316252859,0,QmZpceyXD65orbHnVn4w3sPB8ea42LnxKYXnQkqH8QFV8f,true
3,e6-lifecycle-20260706T053732.792354049Z-c4-real-warmup-0000,signed_postallocation,true,2,1783316252862,0,QmZpceyXD65orbHnVn4w3sPB8ea42LnxKYXnQkqH8QFV8f,true
4,e6-lifecycle-20260706T053732.792354049Z-c4-real-warmup-0000,signed_post_evalsnapshot,true,2,1783316252864,0,QmZpceyXD65orbHnVn4w3sPB8ea42LnxKYXnQkqH8QFV8f,true
5,e6-lifecycle-20260706T053732.792354049Z-c4-real-warmup-0000,signed_vote1,true,1,1783316252866,0,QmZpceyXD65orbHnVn4w3sPB8ea42LnxKYXnQkqH8QFV8f,true
6,e6-lifecycle-20260706T053732.792354049Z-c4-real-warmup-0000,signed_vote2,true,1,1783316252867,0,QmZpceyXD65orbHnVn4w3sPB8ea42LnxKYXnQkqH8QFV8f,true
7,e6-lifecycle-20260706T053732.792354049Z-c4-real-warmup-0000,signed_settlement,true,2,1783316252868,0,QmZpceyXD65orbHnVn4w3sPB8ea42LnxKYXnQkqH8QFV8f,true
8,e6-lifecycle-20260706T053732.792354049Z-c4-real-warmup-0000,signed_query_latest,true,0,1783316252870,0,QmZpceyXD65orbHnVn4w3sPB8ea42LnxKYXnQkqH8QFV8f,true
9,e6-lifecycle-20260706T053732.792354049Z-c4-real-warmup-0000,ipfs_verify,true,6,1783316252870,0,QmZpceyXD65orbHnVn4w3sPB8ea42LnxKYXnQkqH8QFV8f,true
10,e6-lifecycle-20260706T053732.792354049Z-c4-real-task-0001,ipfs_add,true,23,1783316252882,1691,,false
11,e6-lifecycle-20260706T053732.792354049Z-c4-real-task-0001,signed_posttask,true,4,1783316252905,0,QmWLjQroE5HFCEHpAAXxtDJw9HMkY6m5xMyNL3BCoktNFe,false
12,e6-lifecycle-20260706T053732.792354049Z-c4-real-task-0001,signed_postallocation,true,4,1783316252909,0,QmWLjQroE5HFCEHpAAXxtDJw9HMkY6m5xMyNL3BCoktNFe,false
13,e6-lifecycle-20260706T053732.792354049Z-c4-real-task-0001,signed_post_evalsnapshot,true,1,1783316252913,0,QmWLjQroE5HFCEHpAAXxtDJw9HMkY6m5xMyNL3BCoktNFe,false
14,e6-lifecycle-20260706T053732.792354049Z-c4-real-task-0001,signed_vote1,true,2,1783316252914,0,QmWLjQroE5HFCEHpAAXxtDJw9HMkY6m5xMyNL3BCoktNFe,false
15,e6-lifecycle-20260706T053732.792354049Z-c4-real-task-0001,signed_vote2,true,1,1783316252916,0,QmWLjQroE5HFCEHpAAXxtDJw9HMkY6m5xMyNL3BCoktNFe,false
16,e6-lifecycle-20260706T053732.792354049Z-c4-real-task-0001,signed_settlement,true,2,1783316252917,0,QmWLjQroE5HFCEHpAAXxtDJw9HMkY6m5xMyNL3BCoktNFe,false
17,e6-lifecycle-20260706T053732.792354049Z-c4-real-task-0001,signed_query_latest,true,0,1783316252919,0,QmWLjQroE5HFCEHpAAXxtDJw9HMkY6m5xMyNL3BCoktNFe,false
18,e6-lifecycle-20260706T053732.792354049Z-c4-real-task-0026,ipfs_add,true,41,1783316252882,2285,,false
19,e6-lifecycle-20260706T053732.792354049Z-c4-real-task-0026,signed_posttask,true,2,1783316252923,0,QmPA4QSCZorDwximTUj45HQYaqqLrUR1uWw8YCaw56AYrQ,false
20,e6-lifecycle-20260706T053732.792354049Z-c4-real-task-0001,ipfs_verify,true,7,1783316252919,0,QmWLjQroE5HFCEHpAAXxtDJw9HMkY6m5xMyNL3BCoktNFe,false
21,e6-lifecycle-20260706T053732.792354049Z-c4-real-task-0026,signed_postallocation,true,4,1783316252925,0,QmPA4QSCZorDwximTUj45HQYaqqLrUR1uWw8YCaw56AYrQ,false
22,e6-lifecycle-20260706T053732.792354049Z-c4-real-task-0026,signed_post_evalsnapshot,true,2,1783316252929,0,QmPA4QSCZorDwximTUj45HQYaqqLrUR1uWw8YCaw56AYrQ,false
23,e6-lifecycle-20260706T053732.792354049Z-c4-real-task-0026,signed_vote1,true,1,1783316252931,0,QmPA4QSCZorDwximTUj45HQYaqqLrUR1uWw8YCaw56AYrQ,false
24,e6-lifecycle-20260706T053732.792354049Z-c4-real-task-0026,signed_vote2,true,2,1783316252932,0,QmPA4QSCZorDwximTUj45HQYaqqLrUR1uWw8YCaw56AYrQ,false
25,e6-lifecycle-20260706T053732.792354049Z-c4-real-task-0026,signed_settlement,true,1,1783316252934,0,QmPA4QSCZorDwximTUj45HQYaqqLrUR1uWw8YCaw56AYrQ,false
26,e6-lifecycle-20260706T053732.792354049Z-c4-real-task-0026,signed_query_latest,true,0,1783316252935,0,QmPA4QSCZorDwximTUj45HQYaqqLrUR1uWw8YCaw56AYrQ,false
27,e6-lifecycle-20260706T053732.792354049Z-c4-real-task-0013,ipfs_add,true,58,1783316252882,1794,,false
28,e6-lifecycle-20260706T053732.792354049Z-c4-real-task-0026,ipfs_verify,true,7,1783316252935,0,QmPA4QSCZorDwximTUj45HQYaqqLrUR1uWw8YCaw56AYrQ,false
29,e6-lifecycle-20260706T053732.792354049Z-c4-real-task-0013,signed_posttask,true,3,1783316252940,0,QmZ836RGQ6upMRwgQ3XnYgMNByct8U1cPTyzW3j4N7nzJk,false
30,e6-lifecycle-20260706T053732.792354049Z-c4-real-task-0013,signed_postallocation,true,1,1783316252943,0,QmZ836RGQ6upMRwgQ3XnYgMNByct8U1cPTyzW3j4N7nzJk,false
31,e6-lifecycle-20260706T053732.792354049Z-c4-real-task-0013,signed_post_evalsnapshot,true,2,1783316252944,0,QmZ836RGQ6upMRwgQ3XnYgMNByct8U1cPTyzW3j4N7nzJk,false
32,e6-lifecycle-20260706T053732.792354049Z-c4-real-task-0013,signed_vote1,true,1,1783316252946,0,QmZ836RGQ6upMRwgQ3XnYgMNByct8U1cPTyzW3j4N7nzJk,false
33,e6-lifecycle-20260706T053732.792354049Z-c4-real-task-0013,signed_vote2,true,2,1783316252947,0,QmZ836RGQ6upMRwgQ3XnYgMNByct8U1cPTyzW3j4N7nzJk,false
34,e6-lifecycle-20260706T053732.792354049Z-c4-real-task-0013,signed_settlement,true,1,1783316252949,0,QmZ836RGQ6upMRwgQ3XnYgMNByct8U1cPTyzW3j4N7nzJk,false
35,e6-lifecycle-20260706T053732.792354049Z-c4-real-task-0013,signed_query_latest,true,0,1783316252950,0,QmZ836RGQ6upMRwgQ3XnYgMNByct8U1cPTyzW3j4N7nzJk,false
36,e6-lifecycle-20260706T053732.792354049Z-c4-real-task-0013,ipfs_verify,true,6,1783316252950,0,QmZ836RGQ6upMRwgQ3XnYgMNByct8U1cPTyzW3j4N7nzJk,false
37,e6-lifecycle-20260706T053732.792354049Z-c4-real-task-0000,ipfs_add,true,76,1783316252882,2041,,false
38,e6-lifecycle-20260706T053732.792354049Z-c4-real-task-0000,signed_posttask,true,1,1783316252958,0,QmZpceyXD65orbHnVn4w3sPB8ea42LnxKYXnQkqH8QFV8f,false
39,e6-lifecycle-20260706T053732.792354049Z-c4-real-task-0000,signed_postallocation,true,2,1783316252959,0,QmZpceyXD65orbHnVn4w3sPB8ea42LnxKYXnQkqH8QFV8f,false
40,e6-lifecycle-20260706T053732.792354049Z-c4-real-task-0000,signed_post_evalsnapshot,true,2,1783316252961,0,QmZpceyXD65orbHnVn4w3sPB8ea42LnxKYXnQkqH8QFV8f,false
41,e6-lifecycle-20260706T053732.792354049Z-c4-real-task-0000,signed_vote1,true,2,1783316252963,0,QmZpceyXD65orbHnVn4w3sPB8ea42LnxKYXnQkqH8QFV8f,false
42,e6-lifecycle-20260706T053732.792354049Z-c4-real-task-0000,signed_vote2,true,1,1783316252965,0,QmZpceyXD65orbHnVn4w3sPB8ea42LnxKYXnQkqH8QFV8f,false
43,e6-lifecycle-20260706T053732.792354049Z-c4-real-task-0000,signed_settlement,true,2,1783316252966,0,QmZpceyXD65orbHnVn4w3sPB8ea42LnxKYXnQkqH8QFV8f,false
44,e6-lifecycle-20260706T053732.792354049Z-c4-real-task-0000,signed_query_latest,true,0,1783316252968,0,QmZpceyXD65orbHnVn4w3sPB8ea42LnxKYXnQkqH8QFV8f,false
45,e6-lifecycle-20260706T053732.792354049Z-c4-real-task-0000,ipfs_verify,true,6,1783316252968,0,QmZpceyXD65orbHnVn4w3sPB8ea42LnxKYXnQkqH8QFV8f,false
46,e6-lifecycle-20260706T053732.792354049Z-c4-real-task-0255,ipfs_add,true,52,1783316252926,1650,,false
47,e6-lifecycle-20260706T053732.792354049Z-c4-real-task-0255,signed_posttask,true,2,1783316252978,0,QmShJ7kpkti4YE6UAoU3vGkK7ayqB2qDgXzzhbDE3arDFM,false
48,e6-lifecycle-20260706T053732.792354049Z-c4-real-task-0255,signed_postallocation,true,1,1783316252980,0,QmShJ7kpkti4YE6UAoU3vGkK7ayqB2qDgXzzhbDE3arDFM,false
49,e6-lifecycle-20260706T053732.792354049Z-c4-real-task-0255,signed_post_evalsnapshot,true,2,1783316252981,0,QmShJ7kpkti4YE6UAoU3vGkK7ayqB2qDgXzzhbDE3arDFM,false
50,e6-lifecycle-20260706T053732.792354049Z-c4-real-task-0255,signed_vote1,true,1,1783316252983,0,QmShJ7kpkti4YE6UAoU3vGkK7ayqB2qDgXzzhbDE3arDFM,false
51,e6-lifecycle-20260706T053732.792354049Z-c4-real-task-0255,signed_vote2,true,2,1783316252984,0,QmShJ7kpkti4YE6UAoU3vGkK7ayqB2qDgXzzhbDE3arDFM,false
52,e6-lifecycle-20260706T053732.792354049Z-c4-real-task-0255,signed_settlement,true,2,1783316252986,0,QmShJ7kpkti4YE6UAoU3vGkK7ayqB2qDgXzzhbDE3arDFM,false
53,e6-lifecycle-20260706T053732.792354049Z-c4-real-task-0255,signed_query_latest,true,0,1783316252988,0,QmShJ7kpkti4YE6UAoU3vGkK7ayqB2qDgXzzhbDE3arDFM,false
54,e6-lifecycle-20260706T053732.792354049Z-c4-real-task-0255,ipfs_verify,true,6,1783316252988,0,QmShJ7kpkti4YE6UAoU3vGkK7ayqB2qDgXzzhbDE3arDFM,false
55,e6-lifecycle-20260706T053732.792354049Z-c4-real-task-0136,ipfs_add,true,55,1783316252942,6870,,false
56,e6-lifecycle-20260706T053732.792354049Z-c4-real-task-0136,signed_posttask,true,2,1783316252997,0,QmUPhkQr4hDrWibXiUjzuteThhvoD1pXuAQ2pvNnCtyJec,false
