seq,task_id,op,success,latency_ms,started_at_ms,bytes_sent,cid,warmup
1,e6-lifecycle-20260705T172920.829938847Z-c4-real-warmup-0000,ipfs_add,true,26,1783272560843,2041,,true
2,e6-lifecycle-20260705T172920.829938847Z-c4-real-warmup-0000,signed_posttask,true,3,1783272560869,0,QmZpceyXD65orbHnVn4w3sPB8ea42LnxKYXnQkqH8QFV8f,true
3,e6-lifecycle-20260705T172920.829938847Z-c4-real-warmup-0000,signed_postallocation,true,1,1783272560872,0,QmZpceyXD65orbHnVn4w3sPB8ea42LnxKYXnQkqH8QFV8f,true
4,e6-lifecycle-20260705T172920.829938847Z-c4-real-warmup-0000,signed_post_evalsnapshot,true,2,1783272560873,0,QmZpceyXD65orbHnVn4w3sPB8ea42LnxKYXnQkqH8QFV8f,true
5,e6-lifecycle-20260705T172920.829938847Z-c4-real-warmup-0000,signed_vote1,true,2,1783272560875,0,QmZpceyXD65orbHnVn4w3sPB8ea42LnxKYXnQkqH8QFV8f,true
6,e6-lifecycle-20260705T172920.829938847Z-c4-real-warmup-0000,signed_vote2,true,1,1783272560877,0,QmZpceyXD65orbHnVn4w3sPB8ea42LnxKYXnQkqH8QFV8f,true
7,e6-lifecycle-20260705T172920.829938847Z-c4-real-warmup-0000,signed_settlement,true,2,1783272560878,0,QmZpceyXD65orbHnVn4w3sPB8ea42LnxKYXnQkqH8QFV8f,true
8,e6-lifecycle-20260705T172920.829938847Z-c4-real-warmup-0000,signed_query_latest,true,0,1783272560880,0,QmZpceyXD65orbHnVn4w3sPB8ea42LnxKYXnQkqH8QFV8f,true
9,e6-lifecycle-20260705T172920.829938847Z-c4-real-warmup-0000,ipfs_verify,true,6,1783272560880,0,QmZpceyXD65orbHnVn4w3sPB8ea42LnxKYXnQkqH8QFV8f,true
10,e6-lifecycle-20260705T172920.829938847Z-c4-real-task-0068,ipfs_add,true,25,1783272560892,4158,,false
11,e6-lifecycle-20260705T172920.829938847Z-c4-real-task-0068,signed_posttask,true,3,1783272560917,0,QmdssCZHZja15BD7DuyPiXZPfZufH2mwmGr81QDSStPZPN,false
12,e6-lifecycle-20260705T172920.829938847Z-c4-real-task-0068,signed_postallocation,true,2,1783272560920,0,QmdssCZHZja15BD7DuyPiXZPfZufH2mwmGr81QDSStPZPN,false
13,e6-lifecycle-20260705T172920.829938847Z-c4-real-task-0068,signed_post_evalsnapshot,true,2,1783272560922,0,QmdssCZHZja15BD7DuyPiXZPfZufH2mwmGr81QDSStPZPN,false
14,e6-lifecycle-20260705T172920.829938847Z-c4-real-task-0068,signed_vote1,true,2,1783272560924,0,QmdssCZHZja15BD7DuyPiXZPfZufH2mwmGr81QDSStPZPN,false
15,e6-lifecycle-20260705T172920.829938847Z-c4-real-task-0068,signed_vote2,true,2,1783272560926,0,QmdssCZHZja15BD7DuyPiXZPfZufH2mwmGr81QDSStPZPN,false
16,e6-lifecycle-20260705T172920.829938847Z-c4-real-task-0068,signed_settlement,true,1,1783272560928,0,QmdssCZHZja15BD7DuyPiXZPfZufH2mwmGr81QDSStPZPN,false
17,e6-lifecycle-20260705T172920.829938847Z-c4-real-task-0068,signed_query_latest,true,0,1783272560929,0,QmdssCZHZja15BD7DuyPiXZPfZufH2mwmGr81QDSStPZPN,false
18,e6-lifecycle-20260705T172920.829938847Z-c4-real-task-0017,ipfs_add,true,44,1783272560892,1714,,false
19,e6-lifecycle-20260705T172920.829938847Z-c4-real-task-0068,ipfs_verify,true,7,1783272560929,0,QmdssCZHZja15BD7DuyPiXZPfZufH2mwmGr81QDSStPZPN,false
20,e6-lifecycle-20260705T172920.829938847Z-c4-real-task-0017,signed_posttask,true,1,1783272560936,0,QmWKrJKRZfeQnkT8t5aowLXrHM3GpoZqpDn7cXYRceXJsh,false
21,e6-lifecycle-20260705T172920.829938847Z-c4-real-task-0017,signed_postallocation,true,2,1783272560937,0,QmWKrJKRZfeQnkT8t5aowLXrHM3GpoZqpDn7cXYRceXJsh,false
22,e6-lifecycle-20260705T172920.829938847Z-c4-real-task-0017,signed_post_evalsnapshot,true,2,1783272560939,0,QmWKrJKRZfeQnkT8t5aowLXrHM3GpoZqpDn7cXYRceXJsh,false
23,e6-lifecycle-20260705T172920.829938847Z-c4-real-task-0017,signed_vote1,true,1,1783272560941,0,QmWKrJKRZfeQnkT8t5aowLXrHM3GpoZqpDn7cXYRceXJsh,false
24,e6-lifecycle-20260705T172920.829938847Z-c4-real-task-0017,signed_vote2,true,2,1783272560942,0,QmWKrJKRZfeQnkT8t5aowLXrHM3GpoZqpDn7cXYRceXJsh,false
25,e6-lifecycle-20260705T172920.829938847Z-c4-real-task-0017,signed_settlement,true,1,1783272560944,0,QmWKrJKRZfeQnkT8t5aowLXrHM3GpoZqpDn7cXYRceXJsh,false
26,e6-lifecycle-20260705T172920.829938847Z-c4-real-task-0017,signed_query_latest,true,0,1783272560945,0,QmWKrJKRZfeQnkT8t5aowLXrHM3GpoZqpDn7cXYRceXJsh,false
27,e6-lifecycle-20260705T172920.829938847Z-c4-real-task-0017,ipfs_verify,true,8,1783272560945,0,QmWKrJKRZfeQnkT8t5aowLXrHM3GpoZqpDn7cXYRceXJsh,false
28,e6-lifecycle-20260705T172920.829938847Z-c4-real-task-0008,ipfs_add,true,60,1783272560893,4944,,false
29,e6-lifecycle-20260705T172920.829938847Z-c4-real-task-0008,signed_posttask,true,2,1783272560953,0,Qmadej9boMA3zvMcjFpwW1dMDJCrBFKribSZiwN8Np95v4,false
30,e6-lifecycle-20260705T172920.829938847Z-c4-real-task-0008,signed_postallocation,true,2,1783272560955,0,Qmadej9boMA3zvMcjFpwW1dMDJCrBFKribSZiwN8Np95v4,false
31,e6-lifecycle-20260705T172920.829938847Z-c4-real-task-0008,signed_post_evalsnapshot,true,1,1783272560957,0,Qmadej9boMA3zvMcjFpwW1dMDJCrBFKribSZiwN8Np95v4,false
32,e6-lifecycle-20260705T172920.829938847Z-c4-real-task-0008,signed_vote1,true,2,1783272560958,0,Qmadej9boMA3zvMcjFpwW1dMDJCrBFKribSZiwN8Np95v4,false
33,e6-lifecycle-20260705T172920.829938847Z-c4-real-task-0008,signed_vote2,true,2,1783272560960,0,Qmadej9boMA3zvMcjFpwW1dMDJCrBFKribSZiwN8Np95v4,false
34,e6-lifecycle-20260705T172920.829938847Z-c4-real-task-0008,signed_settlement,true,2,1783272560962,0,Qmadej9boMA3zvMcjFpwW1dMDJCrBFKribSZiwN8Np95v4,false
35,e6-lifecycle-20260705T172920.829938847Z-c4-real-task-0008,signed_query_latest,true,0,1783272560964,0,Qmadej9boMA3zvMcjFpwW1dMDJCrBFKribSZiwN8Np95v4,false
36,e6-lifecycle-20260705T172920.829938847Z-c4-real-task-0008,ipfs_verify,true,7,1783272560964,0,Qmadej9boMA3zvMcjFpwW1dMDJCrBFKribSZiwN8Np95v4,false
37,e6-lifecycle-20260705T172920.829938847Z-c4-real-task-0255,ipfs_add,true,86,1783272560893,1650,,false
38,e6-lifecycle-20260705T172920.829938847Z-c4-real-task-0255,signed_posttask,true,2,1783272560979,0,QmShJ7kpkti4YE6UAoU3vGkK7ayqB2qDgXzzhbDE3arDFM,false
39,e6-lifecycle-20260705T172920.829938847Z-c4-real-task-0255,signed_postallocation,true,2,1783272560981,0,QmShJ7kpkti4YE6UAoU3vGkK7ayqB2qDgXzzhbDE3arDFM,false
40,e6-lifecycle-20260705T172920.829938847Z-c4-real-task-0255,signed_post_evalsnapshot,true,1,1783272560983,0,QmShJ7kpkti4YE6UAoU3vGkK7ayqB2qDgXzzhbDE3arDFM,false
41,e6-lifecycle-20260705T172920.829938847Z-c4-real-task-0255,signed_vote1,true,2,1783272560984,0,QmShJ7kpkti4YE6UAoU3vGkK7ayqB2qDgXzzhbDE3arDFM,false
42,e6-lifecycle-20260705T172920.829938847Z-c4-real-task-0255,signed_vote2,true,1,1783272560986,0,QmShJ7kpkti4YE6UAoU3vGkK7ayqB2qDgXzzhbDE3arDFM,false
43,e6-lifecycle-20260705T172920.829938847Z-c4-real-task-0255,signed_settlement,true,2,1783272560987,0,QmShJ7kpkti4YE6UAoU3vGkK7ayqB2qDgXzzhbDE3arDFM,false
44,e6-lifecycle-20260705T172920.829938847Z-c4-real-task-0255,signed_query_latest,true,0,1783272560989,0,QmShJ7kpkti4YE6UAoU3vGkK7ayqB2qDgXzzhbDE3arDFM,false
45,e6-lifecycle-20260705T172920.829938847Z-c4-real-task-0255,ipfs_verify,true,6,1783272560989,0,QmShJ7kpkti4YE6UAoU3vGkK7ayqB2qDgXzzhbDE3arDFM,false
46,e6-lifecycle-20260705T172920.829938847Z-c4-real-task-0003,ipfs_add,true,59,1783272560936,2446,,false
47,e6-lifecycle-20260705T172920.829938847Z-c4-real-task-0003,signed_posttask,true,2,1783272560995,0,QmPvR785HfFDDiGzRGUjqnESf82yCdppnLSJbnvszkNAGt,false
48,e6-lifecycle-20260705T172920.829938847Z-c4-real-task-0003,signed_postallocation,true,2,1783272560997,0,QmPvR785HfFDDiGzRGUjqnESf82yCdppnLSJbnvszkNAGt,false
49,e6-lifecycle-20260705T172920.829938847Z-c4-real-task-0003,signed_post_evalsnapshot,true,1,1783272560999,0,QmPvR785HfFDDiGzRGUjqnESf82yCdppnLSJbnvszkNAGt,false
50,e6-lifecycle-20260705T172920.829938847Z-c4-real-task-0003,signed_vote1,true,2,1783272561000,0,QmPvR785HfFDDiGzRGUjqnESf82yCdppnLSJbnvszkNAGt,false
51,e6-lifecycle-20260705T172920.829938847Z-c4-real-task-0003,signed_vote2,true,2,1783272561002,0,QmPvR785HfFDDiGzRGUjqnESf82yCdppnLSJbnvszkNAGt,false
52,e6-lifecycle-20260705T172920.829938847Z-c4-real-task-0003,signed_settlement,true,1,1783272561004,0,QmPvR785HfFDDiGzRGUjqnESf82yCdppnLSJbnvszkNAGt,false
53,e6-lifecycle-20260705T172920.829938847Z-c4-real-task-0003,signed_query_latest,true,0,1783272561005,0,QmPvR785HfFDDiGzRGUjqnESf82yCdppnLSJbnvszkNAGt,false
54,e6-lifecycle-20260705T172920.829938847Z-c4-real-task-0003,ipfs_verify,true,6,1783272561005,0,QmPvR785HfFDDiGzRGUjqnESf82yCdppnLSJbnvszkNAGt,false
55,e6-lifecycle-20260705T172920.829938847Z-c4-real-task-0000,ipfs_add,true,59,1783272560953,2041,,false
56,e6-lifecycle-20260705T172920.829938847Z-c4-real-task-0000,signed_posttask,true,3,1783272561012,0,QmZpceyXD65orbHnVn4w3sPB8ea42LnxKYXnQkqH8QFV8f,false
