seq,task_id,op,success,latency_ms,started_at_ms,bytes_sent,cid,warmup
1,e6-lifecycle-20260706T053924.518686490Z-c4-real-warmup-0000,ipfs_add,true,25,1783316364529,39654,,true
2,e6-lifecycle-20260706T053924.518686490Z-c4-real-warmup-0000,signed_posttask,true,3,1783316364554,0,QmfEm5osjJUW5Q2LQcZ4kczYYJd1HFfsWG5T8DPQYfqVvq,true
3,e6-lifecycle-20260706T053924.518686490Z-c4-real-warmup-0000,signed_postallocation,true,1,1783316364557,0,QmfEm5osjJUW5Q2LQcZ4kczYYJd1HFfsWG5T8DPQYfqVvq,true
4,e6-lifecycle-20260706T053924.518686490Z-c4-real-warmup-0000,signed_post_evalsnapshot,true,2,1783316364558,0,QmfEm5osjJUW5Q2LQcZ4kczYYJd1HFfsWG5T8DPQYfqVvq,true
5,e6-lifecycle-20260706T053924.518686490Z-c4-real-warmup-0000,signed_vote1,true,1,1783316364560,0,QmfEm5osjJUW5Q2LQcZ4kczYYJd1HFfsWG5T8DPQYfqVvq,true
6,e6-lifecycle-20260706T053924.518686490Z-c4-real-warmup-0000,signed_vote2,true,1,1783316364561,0,QmfEm5osjJUW5Q2LQcZ4kczYYJd1HFfsWG5T8DPQYfqVvq,true
7,e6-lifecycle-20260706T053924.518686490Z-c4-real-warmup-0000,signed_settlement,true,2,1783316364562,0,QmfEm5osjJUW5Q2LQcZ4kczYYJd1HFfsWG5T8DPQYfqVvq,true
8,e6-lifecycle-20260706T053924.518686490Z-c4-real-warmup-0000,signed_query_latest,true,0,1783316364564,0,QmfEm5osjJUW5Q2LQcZ4kczYYJd1HFfsWG5T8DPQYfqVvq,true
9,e6-lifecycle-20260706T053924.518686490Z-c4-real-warmup-0000,ipfs_verify,true,6,1783316364564,0,QmfEm5osjJUW5Q2LQcZ4kczYYJd1HFfsWG5T8DPQYfqVvq,true
10,e6-lifecycle-20260706T053924.518686490Z-c4-real-task-0008,ipfs_add,true,26,1783316364575,86769,,false
11,e6-lifecycle-20260706T053924.518686490Z-c4-real-task-0008,signed_posttask,true,3,1783316364601,0,QmTeH7SLBJvfpdnHxhDKXyhkpXn6UENUVVLsRGniWvN2cp,false
12,e6-lifecycle-20260706T053924.518686490Z-c4-real-task-0008,signed_postallocation,true,2,1783316364604,0,QmTeH7SLBJvfpdnHxhDKXyhkpXn6UENUVVLsRGniWvN2cp,false
13,e6-lifecycle-20260706T053924.518686490Z-c4-real-task-0008,signed_post_evalsnapshot,true,1,1783316364606,0,QmTeH7SLBJvfpdnHxhDKXyhkpXn6UENUVVLsRGniWvN2cp,false
14,e6-lifecycle-20260706T053924.518686490Z-c4-real-task-0008,signed_vote1,true,2,1783316364607,0,QmTeH7SLBJvfpdnHxhDKXyhkpXn6UENUVVLsRGniWvN2cp,false
15,e6-lifecycle-20260706T053924.518686490Z-c4-real-task-0008,signed_vote2,true,2,1783316364609,0,QmTeH7SLBJvfpdnHxhDKXyhkpXn6UENUVVLsRGniWvN2cp,false
16,e6-lifecycle-20260706T053924.518686490Z-c4-real-task-0008,signed_settlement,true,2,1783316364611,0,QmTeH7SLBJvfpdnHxhDKXyhkpXn6UENUVVLsRGniWvN2cp,false
17,e6-lifecycle-20260706T053924.518686490Z-c4-real-task-0008,signed_query_latest,true,0,1783316364613,0,QmTeH7SLBJvfpdnHxhDKXyhkpXn6UENUVVLsRGniWvN2cp,false
18,e6-lifecycle-20260706T053924.518686490Z-c4-real-task-0001,ipfs_add,true,44,1783316364575,31290,,false
19,e6-lifecycle-20260706T053924.518686490Z-c4-real-task-0008,ipfs_verify,true,7,1783316364613,0,QmTeH7SLBJvfpdnHxhDKXyhkpXn6UENUVVLsRGniWvN2cp,false
20,e6-lifecycle-20260706T053924.518686490Z-c4-real-task-0001,signed_posttask,true,3,1783316364619,0,QmPz42Vy6dbmr9yD6GeaMwPrijuW6gwzDbeQMZD9MZ8QLH,false
21,e6-lifecycle-20260706T053924.518686490Z-c4-real-task-0001,signed_postallocation,true,1,1783316364622,0,QmPz42Vy6dbmr9yD6GeaMwPrijuW6gwzDbeQMZD9MZ8QLH,false
22,e6-lifecycle-20260706T053924.518686490Z-c4-real-task-0001,signed_post_evalsnapshot,true,2,1783316364623,0,QmPz42Vy6dbmr9yD6GeaMwPrijuW6gwzDbeQMZD9MZ8QLH,false
23,e6-lifecycle-20260706T053924.518686490Z-c4-real-task-0001,signed_vote1,true,2,1783316364625,0,QmPz42Vy6dbmr9yD6GeaMwPrijuW6gwzDbeQMZD9MZ8QLH,false
24,e6-lifecycle-20260706T053924.518686490Z-c4-real-task-0001,signed_vote2,true,1,1783316364627,0,QmPz42Vy6dbmr9yD6GeaMwPrijuW6gwzDbeQMZD9MZ8QLH,false
25,e6-lifecycle-20260706T053924.518686490Z-c4-real-task-0001,signed_settlement,true,2,1783316364628,0,QmPz42Vy6dbmr9yD6GeaMwPrijuW6gwzDbeQMZD9MZ8QLH,false
26,e6-lifecycle-20260706T053924.518686490Z-c4-real-task-0001,signed_query_latest,true,0,1783316364630,0,QmPz42Vy6dbmr9yD6GeaMwPrijuW6gwzDbeQMZD9MZ8QLH,false
27,e6-lifecycle-20260706T053924.518686490Z-c4-real-task-0001,ipfs_verify,true,6,1783316364630,0,QmPz42Vy6dbmr9yD6GeaMwPrijuW6gwzDbeQMZD9MZ8QLH,false
28,e6-lifecycle-20260706T053924.518686490Z-c4-real-task-0015,ipfs_add,true,62,1783316364575,28019,,false
29,e6-lifecycle-20260706T053924.518686490Z-c4-real-task-0015,signed_posttask,true,2,1783316364637,0,QmdHakWcoZUtqzivWNx9xFwWjxAoE5FKAmsj4H4C2ZRFXu,false
30,e6-lifecycle-20260706T053924.518686490Z-c4-real-task-0015,signed_postallocation,true,2,1783316364639,0,QmdHakWcoZUtqzivWNx9xFwWjxAoE5FKAmsj4H4C2ZRFXu,false
31,e6-lifecycle-20260706T053924.518686490Z-c4-real-task-0015,signed_post_evalsnapshot,true,1,1783316364641,0,QmdHakWcoZUtqzivWNx9xFwWjxAoE5FKAmsj4H4C2ZRFXu,false
