seq,task_id,op,success,latency_ms,started_at_ms,bytes_sent,cid,warmup
1,e6-lifecycle-20260706T044128.735990993Z-c4-real-warmup-0000,ipfs_add,true,30,1783312888751,905155,,true
2,e6-lifecycle-20260706T044128.735990993Z-c4-real-warmup-0000,signed_posttask,true,2,1783312888781,0,QmYrVrnKmEvzwGtapnbmEcFWRGTqFTmLR5mBGP8T8FExw9,true
3,e6-lifecycle-20260706T044128.735990993Z-c4-real-warmup-0000,signed_postallocation,true,2,1783312888783,0,QmYrVrnKmEvzwGtapnbmEcFWRGTqFTmLR5mBGP8T8FExw9,true
4,e6-lifecycle-20260706T044128.735990993Z-c4-real-warmup-0000,signed_post_evalsnapshot,true,2,1783312888785,0,QmYrVrnKmEvzwGtapnbmEcFWRGTqFTmLR5mBGP8T8FExw9,true
5,e6-lifecycle-20260706T044128.735990993Z-c4-real-warmup-0000,signed_vote1,true,1,1783312888787,0,QmYrVrnKmEvzwGtapnbmEcFWRGTqFTmLR5mBGP8T8FExw9,true
6,e6-lifecycle-20260706T044128.735990993Z-c4-real-warmup-0000,signed_vote2,true,1,1783312888788,0,QmYrVrnKmEvzwGtapnbmEcFWRGTqFTmLR5mBGP8T8FExw9,true
7,e6-lifecycle-20260706T044128.735990993Z-c4-real-warmup-0000,signed_settlement,true,2,1783312888789,0,QmYrVrnKmEvzwGtapnbmEcFWRGTqFTmLR5mBGP8T8FExw9,true
8,e6-lifecycle-20260706T044128.735990993Z-c4-real-warmup-0000,signed_query_latest,true,0,1783312888791,0,QmYrVrnKmEvzwGtapnbmEcFWRGTqFTmLR5mBGP8T8FExw9,true
9,e6-lifecycle-20260706T044128.735990993Z-c4-real-warmup-0000,ipfs_verify,true,10,1783312888791,0,QmYrVrnKmEvzwGtapnbmEcFWRGTqFTmLR5mBGP8T8FExw9,true
10,e6-lifecycle-20260706T044128.735990993Z-c4-real-task-0000,ipfs_add,true,26,1783312888807,905155,,false
11,e6-lifecycle-20260706T044128.735990993Z-c4-real-task-0000,signed_posttask,true,2,1783312888833,0,QmYrVrnKmEvzwGtapnbmEcFWRGTqFTmLR5mBGP8T8FExw9,false
12,e6-lifecycle-20260706T044128.735990993Z-c4-real-task-0000,signed_postallocation,true,2,1783312888835,0,QmYrVrnKmEvzwGtapnbmEcFWRGTqFTmLR5mBGP8T8FExw9,false
13,e6-lifecycle-20260706T044128.735990993Z-c4-real-task-0000,signed_post_evalsnapshot,true,1,1783312888837,0,QmYrVrnKmEvzwGtapnbmEcFWRGTqFTmLR5mBGP8T8FExw9,false
14,e6-lifecycle-20260706T044128.735990993Z-c4-real-task-0000,signed_vote1,true,1,1783312888838,0,QmYrVrnKmEvzwGtapnbmEcFWRGTqFTmLR5mBGP8T8FExw9,false
15,e6-lifecycle-20260706T044128.735990993Z-c4-real-task-0000,signed_vote2,true,2,1783312888839,0,QmYrVrnKmEvzwGtapnbmEcFWRGTqFTmLR5mBGP8T8FExw9,false
16,e6-lifecycle-20260706T044128.735990993Z-c4-real-task-0000,signed_settlement,true,1,1783312888841,0,QmYrVrnKmEvzwGtapnbmEcFWRGTqFTmLR5mBGP8T8FExw9,false
17,e6-lifecycle-20260706T044128.735990993Z-c4-real-task-0000,signed_query_latest,true,0,1783312888842,0,QmYrVrnKmEvzwGtapnbmEcFWRGTqFTmLR5mBGP8T8FExw9,false
18,e6-lifecycle-20260706T044128.735990993Z-c4-real-task-0000,ipfs_verify,true,10,1783312888842,0,QmYrVrnKmEvzwGtapnbmEcFWRGTqFTmLR5mBGP8T8FExw9,false
