seq,run_id,task_id,op,success,error,latency_ms,started_at_ms,bytes_sent,cid,warmup
185,e10-resource-c8-r1,e10-resource-c8-r1-task-0023,fabric_post_task,True,,2228,1784131691926,123878,QmPGuPNJdN7p9sfrqD2Se1WSwKwH3g2SMWJcVxsFWUn3ZP,False
186,e10-resource-c8-r1,e10-resource-c8-r1-task-0016,fabric_post_task,True,,2378,1784131691776,142778,QmREfr2bCUdHenUxeeMkgHAfkk2dchDpVXhBqQZDCVdGX1,False
187,e10-resource-c8-r1,e10-resource-c8-r1-task-0019,fabric_post_allocation,True,,2489,1784131694140,0,,False
188,e10-resource-c8-r1,e10-resource-c8-r1-task-0021,fabric_post_allocation,True,,2488,1784131694142,0,,False
189,e10-resource-c8-r1,e10-resource-c8-r1-task-0020,fabric_post_allocation,True,,2490,1784131694142,0,,False
190,e10-resource-c8-r1,e10-resource-c8-r1-task-0022,fabric_post_allocation,True,,2494,1784131694139,0,,False
191,e10-resource-c8-r1,e10-resource-c8-r1-task-0017,fabric_post_allocation,True,,2495,1784131694139,0,,False
192,e10-resource-c8-r1,e10-resource-c8-r1-task-0023,fabric_post_allocation,True,,2481,1784131694154,0,,False
193,e10-resource-c8-r1,e10-resource-c8-r1-task-0018,fabric_post_allocation,True,,2485,1784131694150,0,,False
194,e10-resource-c8-r1,e10-resource-c8-r1-task-0016,fabric_post_allocation,True,,2483,1784131694154,0,,False
195,e10-resource-c8-r1,e10-resource-c8-r1-task-0023,fabric_post_snapshot,True,,2355,1784131696635,0,,False
196,e10-resource-c8-r1,e10-resource-c8-r1-task-0019,fabric_post_snapshot,True,,2362,1784131696629,0,,False
197,e10-resource-c8-r1,e10-resource-c8-r1-task-0021,fabric_post_snapshot,True,,2361,1784131696631,0,,False
198,e10-resource-c8-r1,e10-resource-c8-r1-task-0020,fabric_post_snapshot,True,,2361,1784131696632,0,,False
199,e10-resource-c8-r1,e10-resource-c8-r1-task-0016,fabric_post_snapshot,True,,2358,1784131696637,0,,False
200,e10-resource-c8-r1,e10-resource-c8-r1-task-0022,fabric_post_snapshot,True,,2364,1784131696633,0,,False
201,e10-resource-c8-r1,e10-resource-c8-r1-task-0018,fabric_post_snapshot,True,,2363,1784131696635,0,,False
202,e10-resource-c8-r1,e10-resource-c8-r1-task-0017,fabric_post_snapshot,True,,2364,1784131696634,0,,False
203,e10-resource-c8-r1,e10-resource-c8-r1-task-0016,fabric_query_confirmation,True,,183,1784131698995,0,,False
204,e10-resource-c8-r1,e10-resource-c8-r1-task-0019,fabric_query_confirmation,True,,190,1784131698991,0,,False
205,e10-resource-c8-r1,e10-resource-c8-r1-task-0017,fabric_query_confirmation,True,,184,1784131698998,0,,False
206,e10-resource-c8-r1,e10-resource-c8-r1-task-0018,fabric_query_confirmation,True,,185,1784131698998,0,,False
207,e10-resource-c8-r1,e10-resource-c8-r1-task-0022,fabric_query_confirmation,True,,187,1784131698997,0,,False
208,e10-resource-c8-r1,e10-resource-c8-r1-task-0023,fabric_query_confirmation,True,,196,1784131698990,0,,False
209,e10-resource-c8-r1,e10-resource-c8-r1-task-0021,fabric_query_confirmation,True,,196,1784131698992,0,,False
210,e10-resource-c8-r1,e10-resource-c8-r1-task-0020,fabric_query_confirmation,True,,281,1784131698993,0,,False
