seq,task_id,op,success,latency_ms,started_at_ms,bytes_sent,cid,warmup
1,e6-lifecycle-20260705T164133.933583232Z-c8-real-warmup-0000,ipfs_add,true,25,1783269693944,149047,,true
2,e6-lifecycle-20260705T164133.933583232Z-c8-real-warmup-0000,signed_posttask,true,5,1783269693969,0,QmTk9gWSNh7mPp2arVdFSEctXnM51KLoKAHU7hg86d6nqA,true
3,e6-lifecycle-20260705T164133.933583232Z-c8-real-warmup-0000,signed_postallocation,true,2,1783269693974,0,QmTk9gWSNh7mPp2arVdFSEctXnM51KLoKAHU7hg86d6nqA,true
4,e6-lifecycle-20260705T164133.933583232Z-c8-real-warmup-0000,signed_post_evalsnapshot,true,2,1783269693976,0,QmTk9gWSNh7mPp2arVdFSEctXnM51KLoKAHU7hg86d6nqA,true
5,e6-lifecycle-20260705T164133.933583232Z-c8-real-warmup-0000,signed_vote1,true,1,1783269693978,0,QmTk9gWSNh7mPp2arVdFSEctXnM51KLoKAHU7hg86d6nqA,true
6,e6-lifecycle-20260705T164133.933583232Z-c8-real-warmup-0000,signed_vote2,true,1,1783269693979,0,QmTk9gWSNh7mPp2arVdFSEctXnM51KLoKAHU7hg86d6nqA,true
7,e6-lifecycle-20260705T164133.933583232Z-c8-real-warmup-0000,signed_settlement,true,2,1783269693980,0,QmTk9gWSNh7mPp2arVdFSEctXnM51KLoKAHU7hg86d6nqA,true
8,e6-lifecycle-20260705T164133.933583232Z-c8-real-warmup-0000,signed_query_latest,true,0,1783269693982,0,QmTk9gWSNh7mPp2arVdFSEctXnM51KLoKAHU7hg86d6nqA,true
9,e6-lifecycle-20260705T164133.933583232Z-c8-real-warmup-0000,ipfs_verify,true,7,1783269693982,0,QmTk9gWSNh7mPp2arVdFSEctXnM51KLoKAHU7hg86d6nqA,true
10,e6-lifecycle-20260705T164133.933583232Z-c8-real-task-0024,ipfs_add,true,26,1783269693994,118546,,false
11,e6-lifecycle-20260705T164133.933583232Z-c8-real-task-0024,signed_posttask,true,3,1783269694020,0,QmRtGiHNwxkfoSziPwZCWnx6dUU7ezEasiQ1sHWeUGrRiJ,false
12,e6-lifecycle-20260705T164133.933583232Z-c8-real-task-0024,signed_postallocation,true,1,1783269694023,0,QmRtGiHNwxkfoSziPwZCWnx6dUU7ezEasiQ1sHWeUGrRiJ,false
13,e6-lifecycle-20260705T164133.933583232Z-c8-real-task-0024,signed_post_evalsnapshot,true,2,1783269694024,0,QmRtGiHNwxkfoSziPwZCWnx6dUU7ezEasiQ1sHWeUGrRiJ,false
14,e6-lifecycle-20260705T164133.933583232Z-c8-real-task-0024,signed_vote1,true,1,1783269694026,0,QmRtGiHNwxkfoSziPwZCWnx6dUU7ezEasiQ1sHWeUGrRiJ,false
15,e6-lifecycle-20260705T164133.933583232Z-c8-real-task-0024,signed_vote2,true,1,1783269694028,0,QmRtGiHNwxkfoSziPwZCWnx6dUU7ezEasiQ1sHWeUGrRiJ,false
