seq,run_id,task_id,op,success,error,latency_ms,started_at_ms,bytes_sent,cid,warmup
48,e10-resource-c1-r1,e10-resource-c1-r1-task-0003,fabric_settlement,True,,2545,1784129913933,0,,False
49,e10-resource-c1-r1,e10-resource-c1-r1-task-0003,fabric_query_final,True,,1405,1784129916478,0,,False
50,e10-resource-c1-r1,e10-resource-c1-r1-task-0003,ipfs_verify,True,,8,1784129917883,0,QmWAoR4a7cqHhV4o9R3N8rDsjPcNcWMkHL8Z5WcS1mgxri,False
51,e10-resource-c1-r1,e10-resource-c1-r1-task-0004,ipfs_add,True,,39,1784129917892,293643,,False
52,e10-resource-c1-r1,e10-resource-c1-r1-task-0004,fabric_post_task,True,,2565,1784129917931,293643,QmfTn2wEWKDdRnBVTP2EGggc2fLS2zysR49b3UxS8iRGQd,False
53,e10-resource-c1-r1,e10-resource-c1-r1-task-0004,fabric_post_allocation,True,,2623,1784129920496,0,,False
54,e10-resource-c1-r1,e10-resource-c1-r1-task-0004,fabric_post_snapshot,True,,2530,1784129923119,0,,False
55,e10-resource-c1-r1,e10-resource-c1-r1-task-0004,fabric_query_confirmation,True,,431,1784129925649,0,,False
56,e10-resource-c1-r1,e10-resource-c1-r1-task-0004,fabric_vote_1,True,,2562,1784129926080,0,,False
57,e10-resource-c1-r1,e10-resource-c1-r1-task-0004,fabric_vote_2,True,,2621,1784129928642,0,,False
58,e10-resource-c1-r1,e10-resource-c1-r1-task-0004,fabric_settlement,True,,2597,1784129931263,0,,False
59,e10-resource-c1-r1,e10-resource-c1-r1-task-0004,fabric_query_final,True,,1236,1784129933860,0,,False
60,e10-resource-c1-r1,e10-resource-c1-r1-task-0004,ipfs_verify,True,,13,1784129935096,0,QmfTn2wEWKDdRnBVTP2EGggc2fLS2zysR49b3UxS8iRGQd,False
61,e10-resource-c1-r1,e10-resource-c1-r1-task-0005,ipfs_add,True,,29,1784129935110,243938,,False
62,e10-resource-c1-r1,e10-resource-c1-r1-task-0005,fabric_post_task,True,,2522,1784129935139,243938,QmbhenpmX42tDu32tHki9hDD4g4UQfD84SWxsxuPQVG3k2,False
63,e10-resource-c1-r1,e10-resource-c1-r1-task-0005,fabric_post_allocation,True,,2547,1784129937661,0,,False
64,e10-resource-c1-r1,e10-resource-c1-r1-task-0005,fabric_post_snapshot,True,,2533,1784129940209,0,,False
65,e10-resource-c1-r1,e10-resource-c1-r1-task-0005,fabric_query_confirmation,True,,425,1784129942742,0,,False
66,e10-resource-c1-r1,e10-resource-c1-r1-task-0005,fabric_vote_1,True,,2503,1784129943167,0,,False
67,e10-resource-c1-r1,e10-resource-c1-r1-task-0005,fabric_vote_2,True,,2582,1784129945670,0,,False
68,e10-resource-c1-r1,e10-resource-c1-r1-task-0005,fabric_settlement,True,,2569,1784129948252,0,,False
69,e10-resource-c1-r1,e10-resource-c1-r1-task-0005,fabric_query_final,True,,1285,1784129950821,0,,False
70,e10-resource-c1-r1,e10-resource-c1-r1-task-0005,ipfs_verify,True,,8,1784129952106,0,QmbhenpmX42tDu32tHki9hDD4g4UQfD84SWxsxuPQVG3k2,False
71,e10-resource-c1-r1,e10-resource-c1-r1-task-0006,ipfs_add,True,,63,1784129952114,252663,,False
72,e10-resource-c1-r1,e10-resource-c1-r1-task-0006,fabric_post_task,True,,2550,1784129952177,252663,QmYZRdAoUuiXfb85BrW8eNcGqiM29LZbVnnv73faj47XUR,False
73,e10-resource-c1-r1,e10-resource-c1-r1-task-0006,fabric_post_allocation,True,,2543,1784129954727,0,,False
74,e10-resource-c1-r1,e10-resource-c1-r1-task-0006,fabric_post_snapshot,True,,2517,1784129957270,0,,False
75,e10-resource-c1-r1,e10-resource-c1-r1-task-0006,fabric_query_confirmation,True,,415,1784129959787,0,,False
76,e10-resource-c1-r1,e10-resource-c1-r1-task-0006,fabric_vote_1,True,,2611,1784129960203,0,,False
77,e10-resource-c1-r1,e10-resource-c1-r1-task-0006,fabric_vote_2,True,,2521,1784129962814,0,,False
78,e10-resource-c1-r1,e10-resource-c1-r1-task-0006,fabric_settlement,True,,2606,1784129965335,0,,False
79,e10-resource-c1-r1,e10-resource-c1-r1-task-0006,fabric_query_final,True,,1263,1784129967941,0,,False
80,e10-resource-c1-r1,e10-resource-c1-r1-task-0006,ipfs_verify,True,,7,1784129969204,0,QmYZRdAoUuiXfb85BrW8eNcGqiM29LZbVnnv73faj47XUR,False
81,e10-resource-c1-r1,e10-resource-c1-r1-task-0007,ipfs_add,True,,24,1784129969212,208548,,False
82,e10-resource-c1-r1,e10-resource-c1-r1-task-0007,fabric_post_task,True,,2510,1784129969236,208548,QmV6SPe4ZAJ1dkdfdsHfBRkoRm4Ajq8ATPTEyByLbxJSnX,False
83,e10-resource-c1-r1,e10-resource-c1-r1-task-0007,fabric_post_allocation,True,,2527,1784129971746,0,,False
84,e10-resource-c1-r1,e10-resource-c1-r1-task-0007,fabric_post_snapshot,True,,2523,1784129974273,0,,False
85,e10-resource-c1-r1,e10-resource-c1-r1-task-0007,fabric_query_confirmation,True,,389,1784129976796,0,,False
86,e10-resource-c1-r1,e10-resource-c1-r1-task-0007,fabric_vote_1,True,,2520,1784129977185,0,,False
87,e10-resource-c1-r1,e10-resource-c1-r1-task-0007,fabric_vote_2,True,,2523,1784129979705,0,,False
88,e10-resource-c1-r1,e10-resource-c1-r1-task-0007,fabric_settlement,True,,2536,1784129982228,0,,False
89,e10-resource-c1-r1,e10-resource-c1-r1-task-0007,fabric_query_final,True,,1396,1784129984764,0,,False
90,e10-resource-c1-r1,e10-resource-c1-r1-task-0007,ipfs_verify,True,,8,1784129986160,0,QmV6SPe4ZAJ1dkdfdsHfBRkoRm4Ajq8ATPTEyByLbxJSnX,False
91,e10-resource-c1-r1,e10-resource-c1-r1-task-0008,ipfs_add,True,,33,1784129986168,125664,,False
92,e10-resource-c1-r1,e10-resource-c1-r1-task-0008,fabric_post_task,True,,2593,1784129986201,125664,QmctbwpW2kxqcQhGGdzmH4uo5n3tYJGfu13qpeDrXZRiii,False
93,e10-resource-c1-r1,e10-resource-c1-r1-task-0008,fabric_post_allocation,True,,2586,1784129988794,0,,False
94,e10-resource-c1-r1,e10-resource-c1-r1-task-0008,fabric_post_snapshot,True,,2545,1784129991380,0,,False
95,e10-resource-c1-r1,e10-resource-c1-r1-task-0008,fabric_query_confirmation,True,,436,1784129993925,0,,False
96,e10-resource-c1-r1,e10-resource-c1-r1-task-0008,fabric_vote_1,True,,2524,1784129994361,0,,False
97,e10-resource-c1-r1,e10-resource-c1-r1-task-0008,fabric_vote_2,True,,2506,1784129996885,0,,False
98,e10-resource-c1-r1,e10-resource-c1-r1-task-0008,fabric_settlement,True,,2547,1784129999391,0,,False
99,e10-resource-c1-r1,e10-resource-c1-r1-task-0008,fabric_query_final,True,,1236,1784130001938,0,,False
100,e10-resource-c1-r1,e10-resource-c1-r1-task-0008,ipfs_verify,True,,8,1784130003174,0,QmctbwpW2kxqcQhGGdzmH4uo5n3tYJGfu13qpeDrXZRiii,False
101,e10-resource-c1-r1,e10-resource-c1-r1-task-0009,ipfs_add,True,,36,1784130003182,100643,,False
102,e10-resource-c1-r1,e10-resource-c1-r1-task-0009,fabric_post_task,True,,2543,1784130003218,100643,QmPZTXi5SebnzZ355urJSzXWsYA3QE553pzUVpJzyVgzHU,False
103,e10-resource-c1-r1,e10-resource-c1-r1-task-0009,fabric_post_allocation,True,,2591,1784130005761,0,,False
104,e10-resource-c1-r1,e10-resource-c1-r1-task-0009,fabric_post_snapshot,True,,2561,1784130008352,0,,False
105,e10-resource-c1-r1,e10-resource-c1-r1-task-0009,fabric_query_confirmation,True,,435,1784130010913,0,,False
106,e10-resource-c1-r1,e10-resource-c1-r1-task-0009,fabric_vote_1,True,,2545,1784130011348,0,,False
107,e10-resource-c1-r1,e10-resource-c1-r1-task-0009,fabric_vote_2,True,,2526,1784130013893,0,,False
108,e10-resource-c1-r1,e10-resource-c1-r1-task-0009,fabric_settlement,True,,2542,1784130016419,0,,False
109,e10-resource-c1-r1,e10-resource-c1-r1-task-0009,fabric_query_final,True,,1180,1784130018961,0,,False
110,e10-resource-c1-r1,e10-resource-c1-r1-task-0009,ipfs_verify,True,,9,1784130020141,0,QmPZTXi5SebnzZ355urJSzXWsYA3QE553pzUVpJzyVgzHU,False
111,e10-resource-c1-r1,e10-resource-c1-r1-task-0010,ipfs_add,True,,38,1784130020150,125535,,False
112,e10-resource-c1-r1,e10-resource-c1-r1-task-0010,fabric_post_task,True,,2523,1784130020188,125535,QmNfQ8SHKYarJCLeUyLykV2FdwKZ55b4bPhBedRxjc24Ek,False
113,e10-resource-c1-r1,e10-resource-c1-r1-task-0010,fabric_post_allocation,True,,2546,1784130022711,0,,False
114,e10-resource-c1-r1,e10-resource-c1-r1-task-0010,fabric_post_snapshot,True,,2491,1784130025257,0,,False
115,e10-resource-c1-r1,e10-resource-c1-r1-task-0010,fabric_query_confirmation,True,,408,1784130027748,0,,False
116,e10-resource-c1-r1,e10-resource-c1-r1-task-0010,fabric_vote_1,True,,2508,1784130028156,0,,False
117,e10-resource-c1-r1,e10-resource-c1-r1-task-0010,fabric_vote_2,True,,2559,1784130030664,0,,False
118,e10-resource-c1-r1,e10-resource-c1-r1-task-0010,fabric_settlement,True,,2518,1784130033223,0,,False
119,e10-resource-c1-r1,e10-resource-c1-r1-task-0010,fabric_query_final,True,,1254,1784130035741,0,,False
120,e10-resource-c1-r1,e10-resource-c1-r1-task-0010,ipfs_verify,True,,7,1784130036995,0,QmNfQ8SHKYarJCLeUyLykV2FdwKZ55b4bPhBedRxjc24Ek,False
121,e10-resource-c1-r1,e10-resource-c1-r1-task-0011,ipfs_add,True,,39,1784130037002,125609,,False
122,e10-resource-c1-r1,e10-resource-c1-r1-task-0011,fabric_post_task,True,,2538,1784130037041,125609,QmTHn3qYSPnWBBYUo7rNBNq2KzBKqxqfi4C8yCnsj3E8Sm,False
123,e10-resource-c1-r1,e10-resource-c1-r1-task-0011,fabric_post_allocation,True,,2549,1784130039579,0,,False
124,e10-resource-c1-r1,e10-resource-c1-r1-task-0011,fabric_post_snapshot,True,,2509,1784130042128,0,,False
125,e10-resource-c1-r1,e10-resource-c1-r1-task-0011,fabric_query_confirmation,True,,401,1784130044637,0,,False
126,e10-resource-c1-r1,e10-resource-c1-r1-task-0011,fabric_vote_1,True,,2533,1784130045038,0,,False
127,e10-resource-c1-r1,e10-resource-c1-r1-task-0011,fabric_vote_2,True,,2510,1784130047571,0,,False
128,e10-resource-c1-r1,e10-resource-c1-r1-task-0011,fabric_settlement,True,,2546,1784130050081,0,,False
129,e10-resource-c1-r1,e10-resource-c1-r1-task-0011,fabric_query_final,True,,1272,1784130052627,0,,False
130,e10-resource-c1-r1,e10-resource-c1-r1-task-0011,ipfs_verify,True,,7,1784130053899,0,QmTHn3qYSPnWBBYUo7rNBNq2KzBKqxqfi4C8yCnsj3E8Sm,False
131,e10-resource-c1-r1,e10-resource-c1-r1-task-0012,ipfs_add,True,,36,1784130053906,128260,,False
132,e10-resource-c1-r1,e10-resource-c1-r1-task-0012,fabric_post_task,True,,2516,1784130053942,128260,QmYrJvdcnignaiN2UAt51vtqvmsQcMZrxiujbuHJZDprUU,False
133,e10-resource-c1-r1,e10-resource-c1-r1-task-0012,fabric_post_allocation,True,,2583,1784130056458,0,,False
134,e10-resource-c1-r1,e10-resource-c1-r1-task-0012,fabric_post_snapshot,True,,2523,1784130059041,0,,False
135,e10-resource-c1-r1,e10-resource-c1-r1-task-0012,fabric_query_confirmation,True,,398,1784130061564,0,,False
136,e10-resource-c1-r1,e10-resource-c1-r1-task-0012,fabric_vote_1,True,,2539,1784130061962,0,,False
137,e10-resource-c1-r1,e10-resource-c1-r1-task-0012,fabric_vote_2,True,,2497,1784130064501,0,,False
138,e10-resource-c1-r1,e10-resource-c1-r1-task-0012,fabric_settlement,True,,2531,1784130066998,0,,False
139,e10-resource-c1-r1,e10-resource-c1-r1-task-0012,fabric_query_final,True,,1362,1784130069529,0,,False
140,e10-resource-c1-r1,e10-resource-c1-r1-task-0012,ipfs_verify,True,,9,1784130070891,0,QmYrJvdcnignaiN2UAt51vtqvmsQcMZrxiujbuHJZDprUU,False
141,e10-resource-c1-r1,e10-resource-c1-r1-task-0013,ipfs_add,True,,37,1784130070901,151871,,False
142,e10-resource-c1-r1,e10-resource-c1-r1-task-0013,fabric_post_task,True,,2533,1784130070938,151871,QmNRgTfuNkzSkqGTAY9EcXMRjjYdFxgz2w2aGjfqaVVpfH,False
143,e10-resource-c1-r1,e10-resource-c1-r1-task-0013,fabric_post_allocation,True,,2569,1784130073471,0,,False
144,e10-resource-c1-r1,e10-resource-c1-r1-task-0013,fabric_post_snapshot,True,,2552,1784130076040,0,,False
145,e10-resource-c1-r1,e10-resource-c1-r1-task-0013,fabric_query_confirmation,True,,444,1784130078592,0,,False
146,e10-resource-c1-r1,e10-resource-c1-r1-task-0013,fabric_vote_1,True,,2572,1784130079036,0,,False
147,e10-resource-c1-r1,e10-resource-c1-r1-task-0013,fabric_vote_2,True,,2544,1784130081608,0,,False
148,e10-resource-c1-r1,e10-resource-c1-r1-task-0013,fabric_settlement,True,,2599,1784130084152,0,,False
149,e10-resource-c1-r1,e10-resource-c1-r1-task-0013,fabric_query_final,True,,1242,1784130086751,0,,False
150,e10-resource-c1-r1,e10-resource-c1-r1-task-0013,ipfs_verify,True,,5,1784130087993,0,QmNRgTfuNkzSkqGTAY9EcXMRjjYdFxgz2w2aGjfqaVVpfH,False
151,e10-resource-c1-r1,e10-resource-c1-r1-task-0014,ipfs_add,True,,97,1784130087998,128097,,False
152,e10-resource-c1-r1,e10-resource-c1-r1-task-0014,fabric_post_task,True,,2564,1784130088095,128097,QmWMGWGSJSvWG7tjbL6BYNhrhZ8ZnLpwhf4nt56Sso3y2t,False
153,e10-resource-c1-r1,e10-resource-c1-r1-task-0014,fabric_post_allocation,True,,2656,1784130090659,0,,False
154,e10-resource-c1-r1,e10-resource-c1-r1-task-0014,fabric_post_snapshot,True,,2567,1784130093315,0,,False
155,e10-resource-c1-r1,e10-resource-c1-r1-task-0014,fabric_query_confirmation,True,,441,1784130095882,0,,False
156,e10-resource-c1-r1,e10-resource-c1-r1-task-0014,fabric_vote_1,True,,2545,1784130096323,0,,False
157,e10-resource-c1-r1,e10-resource-c1-r1-task-0014,fabric_vote_2,True,,2581,1784130098868,0,,False
158,e10-resource-c1-r1,e10-resource-c1-r1-task-0014,fabric_settlement,True,,2566,1784130101449,0,,False
159,e10-resource-c1-r1,e10-resource-c1-r1-task-0014,fabric_query_final,True,,1232,1784130104015,0,,False
160,e10-resource-c1-r1,e10-resource-c1-r1-task-0014,ipfs_verify,True,,7,1784130105247,0,QmWMGWGSJSvWG7tjbL6BYNhrhZ8ZnLpwhf4nt56Sso3y2t,False
161,e10-resource-c1-r1,e10-resource-c1-r1-task-0015,ipfs_add,True,,36,1784130105254,126519,,False
162,e10-resource-c1-r1,e10-resource-c1-r1-task-0015,fabric_post_task,True,,2535,1784130105290,126519,QmXCxqvbVnqfsG2xgggHL4parfqkapTpYBpQaV9143YBQ8,False
163,e10-resource-c1-r1,e10-resource-c1-r1-task-0015,fabric_post_allocation,True,,2552,1784130107825,0,,False
164,e10-resource-c1-r1,e10-resource-c1-r1-task-0015,fabric_post_snapshot,True,,2573,1784130110377,0,,False
165,e10-resource-c1-r1,e10-resource-c1-r1-task-0015,fabric_query_confirmation,True,,412,1784130112950,0,,False
166,e10-resource-c1-r1,e10-resource-c1-r1-task-0015,fabric_vote_1,True,,2539,1784130113362,0,,False
167,e10-resource-c1-r1,e10-resource-c1-r1-task-0015,fabric_vote_2,True,,2520,1784130115901,0,,False
168,e10-resource-c1-r1,e10-resource-c1-r1-task-0015,fabric_settlement,True,,2676,1784130118421,0,,False
169,e10-resource-c1-r1,e10-resource-c1-r1-task-0015,fabric_query_final,True,,1257,1784130121097,0,,False
170,e10-resource-c1-r1,e10-resource-c1-r1-task-0015,ipfs_verify,True,,7,1784130122354,0,QmXCxqvbVnqfsG2xgggHL4parfqkapTpYBpQaV9143YBQ8,False
171,e10-resource-c1-r1,e10-resource-c1-r1-task-0016,ipfs_add,True,,25,1784130122362,142778,,False
172,e10-resource-c1-r1,e10-resource-c1-r1-task-0016,fabric_post_task,True,,2508,1784130122387,142778,QmREfr2bCUdHenUxeeMkgHAfkk2dchDpVXhBqQZDCVdGX1,False
173,e10-resource-c1-r1,e10-resource-c1-r1-task-0016,fabric_post_allocation,True,,2597,1784130124895,0,,False
174,e10-resource-c1-r1,e10-resource-c1-r1-task-0016,fabric_post_snapshot,True,,2553,1784130127492,0,,False
175,e10-resource-c1-r1,e10-resource-c1-r1-task-0016,fabric_query_confirmation,True,,413,1784130130045,0,,False
176,e10-resource-c1-r1,e10-resource-c1-r1-task-0016,fabric_vote_1,True,,2556,1784130130458,0,,False
177,e10-resource-c1-r1,e10-resource-c1-r1-task-0016,fabric_vote_2,True,,2540,1784130133014,0,,False
178,e10-resource-c1-r1,e10-resource-c1-r1-task-0016,fabric_settlement,True,,2554,1784130135554,0,,False
179,e10-resource-c1-r1,e10-resource-c1-r1-task-0016,fabric_query_final,True,,1275,1784130138108,0,,False
180,e10-resource-c1-r1,e10-resource-c1-r1-task-0016,ipfs_verify,True,,7,1784130139383,0,QmREfr2bCUdHenUxeeMkgHAfkk2dchDpVXhBqQZDCVdGX1,False
181,e10-resource-c1-r1,e10-resource-c1-r1-task-0017,ipfs_add,True,,26,1784130139390,114439,,False
182,e10-resource-c1-r1,e10-resource-c1-r1-task-0017,fabric_post_task,True,,2585,1784130139416,114439,QmSFECwP8d1a1GBZQaswZ3NQzRfDsmks9eCS2avwUcsPiB,False
183,e10-resource-c1-r1,e10-resource-c1-r1-task-0017,fabric_post_allocation,True,,2698,1784130142001,0,,False
184,e10-resource-c1-r1,e10-resource-c1-r1-task-0017,fabric_post_snapshot,True,,2515,1784130144699,0,,False
185,e10-resource-c1-r1,e10-resource-c1-r1-task-0017,fabric_query_confirmation,True,,427,1784130147214,0,,False
186,e10-resource-c1-r1,e10-resource-c1-r1-task-0017,fabric_vote_1,True,,2602,1784130147641,0,,False
187,e10-resource-c1-r1,e10-resource-c1-r1-task-0017,fabric_vote_2,True,,2540,1784130150243,0,,False
188,e10-resource-c1-r1,e10-resource-c1-r1-task-0017,fabric_settlement,True,,2536,1784130152783,0,,False
189,e10-resource-c1-r1,e10-resource-c1-r1-task-0017,fabric_query_final,True,,1259,1784130155319,0,,False
190,e10-resource-c1-r1,e10-resource-c1-r1-task-0017,ipfs_verify,True,,8,1784130156578,0,QmSFECwP8d1a1GBZQaswZ3NQzRfDsmks9eCS2avwUcsPiB,False
191,e10-resource-c1-r1,e10-resource-c1-r1-task-0018,ipfs_add,True,,34,1784130156586,129894,,False
192,e10-resource-c1-r1,e10-resource-c1-r1-task-0018,fabric_post_task,True,,2591,1784130156620,129894,QmZfdgwPHySZ2ZRXyCCgnc1H5xpvJGfLQ6V6d3KLY8BHUC,False
193,e10-resource-c1-r1,e10-resource-c1-r1-task-0018,fabric_post_allocation,True,,2593,1784130159211,0,,False
194,e10-resource-c1-r1,e10-resource-c1-r1-task-0018,fabric_post_snapshot,True,,2528,1784130161804,0,,False
195,e10-resource-c1-r1,e10-resource-c1-r1-task-0018,fabric_query_confirmation,True,,413,1784130164332,0,,False
196,e10-resource-c1-r1,e10-resource-c1-r1-task-0018,fabric_vote_1,True,,2561,1784130164745,0,,False
197,e10-resource-c1-r1,e10-resource-c1-r1-task-0018,fabric_vote_2,True,,2574,1784130167306,0,,False
198,e10-resource-c1-r1,e10-resource-c1-r1-task-0018,fabric_settlement,True,,2592,1784130169880,0,,False
199,e10-resource-c1-r1,e10-resource-c1-r1-task-0018,fabric_query_final,True,,1244,1784130172472,0,,False
200,e10-resource-c1-r1,e10-resource-c1-r1-task-0018,ipfs_verify,True,,8,1784130173716,0,QmZfdgwPHySZ2ZRXyCCgnc1H5xpvJGfLQ6V6d3KLY8BHUC,False
201,e10-resource-c1-r1,e10-resource-c1-r1-task-0019,ipfs_add,True,,110,1784130173724,120895,,False
202,e10-resource-c1-r1,e10-resource-c1-r1-task-0019,fabric_post_task,True,,2499,1784130173834,120895,QmbWqHXbMdzLENEwEPk2eXpEHAiGxQgQpCDztQWHfY929X,False
203,e10-resource-c1-r1,e10-resource-c1-r1-task-0019,fabric_post_allocation,True,,2617,1784130176333,0,,False
204,e10-resource-c1-r1,e10-resource-c1-r1-task-0019,fabric_post_snapshot,True,,2568,1784130178950,0,,False
205,e10-resource-c1-r1,e10-resource-c1-r1-task-0019,fabric_query_confirmation,True,,407,1784130181518,0,,False
206,e10-resource-c1-r1,e10-resource-c1-r1-task-0019,fabric_vote_1,True,,2595,1784130181925,0,,False
207,e10-resource-c1-r1,e10-resource-c1-r1-task-0019,fabric_vote_2,True,,2571,1784130184520,0,,False
208,e10-resource-c1-r1,e10-resource-c1-r1-task-0019,fabric_settlement,True,,2543,1784130187091,0,,False
209,e10-resource-c1-r1,e10-resource-c1-r1-task-0019,fabric_query_final,True,,1257,1784130189635,0,,False
210,e10-resource-c1-r1,e10-resource-c1-r1-task-0019,ipfs_verify,True,,8,1784130190892,0,QmbWqHXbMdzLENEwEPk2eXpEHAiGxQgQpCDztQWHfY929X,False
211,e10-resource-c1-r1,e10-resource-c1-r1-task-0020,ipfs_add,True,,31,1784130190900,138253,,False
