seq,task_id,op,success,latency_ms,started_at_ms,bytes_sent,cid,warmup
1,e6-lifecycle-20260705T163658.112353337Z-c1-real-warmup-0000,ipfs_add,true,63,1783269418123,149047,,true
2,e6-lifecycle-20260705T163658.112353337Z-c1-real-warmup-0000,signed_posttask,true,3,1783269418186,0,QmTk9gWSNh7mPp2arVdFSEctXnM51KLoKAHU7hg86d6nqA,true
3,e6-lifecycle-20260705T163658.112353337Z-c1-real-warmup-0000,signed_postallocation,true,1,1783269418189,0,QmTk9gWSNh7mPp2arVdFSEctXnM51KLoKAHU7hg86d6nqA,true
4,e6-lifecycle-20260705T163658.112353337Z-c1-real-warmup-0000,signed_post_evalsnapshot,true,2,1783269418190,0,QmTk9gWSNh7mPp2arVdFSEctXnM51KLoKAHU7hg86d6nqA,true
5,e6-lifecycle-20260705T163658.112353337Z-c1-real-warmup-0000,signed_vote1,true,1,1783269418192,0,QmTk9gWSNh7mPp2arVdFSEctXnM51KLoKAHU7hg86d6nqA,true
6,e6-lifecycle-20260705T163658.112353337Z-c1-real-warmup-0000,signed_vote2,true,1,1783269418193,0,QmTk9gWSNh7mPp2arVdFSEctXnM51KLoKAHU7hg86d6nqA,true
7,e6-lifecycle-20260705T163658.112353337Z-c1-real-warmup-0000,signed_settlement,true,2,1783269418194,0,QmTk9gWSNh7mPp2arVdFSEctXnM51KLoKAHU7hg86d6nqA,true
8,e6-lifecycle-20260705T163658.112353337Z-c1-real-warmup-0000,signed_query_latest,true,0,1783269418196,0,QmTk9gWSNh7mPp2arVdFSEctXnM51KLoKAHU7hg86d6nqA,true
9,e6-lifecycle-20260705T163658.112353337Z-c1-real-warmup-0000,ipfs_verify,true,7,1783269418196,0,QmTk9gWSNh7mPp2arVdFSEctXnM51KLoKAHU7hg86d6nqA,true
10,e6-lifecycle-20260705T163658.112353337Z-c1-real-task-0001,ipfs_add,true,26,1783269418207,234739,,false
11,e6-lifecycle-20260705T163658.112353337Z-c1-real-task-0001,signed_posttask,true,3,1783269418233,0,Qma1RJpxavhCKsK5WfCyMQHBPby5KyZC1zpvvM2W6Z2QQm,false
12,e6-lifecycle-20260705T163658.112353337Z-c1-real-task-0001,signed_postallocation,true,2,1783269418236,0,Qma1RJpxavhCKsK5WfCyMQHBPby5KyZC1zpvvM2W6Z2QQm,false
13,e6-lifecycle-20260705T163658.112353337Z-c1-real-task-0001,signed_post_evalsnapshot,true,1,1783269418238,0,Qma1RJpxavhCKsK5WfCyMQHBPby5KyZC1zpvvM2W6Z2QQm,false
14,e6-lifecycle-20260705T163658.112353337Z-c1-real-task-0001,signed_vote1,true,2,1783269418239,0,Qma1RJpxavhCKsK5WfCyMQHBPby5KyZC1zpvvM2W6Z2QQm,false
15,e6-lifecycle-20260705T163658.112353337Z-c1-real-task-0001,signed_vote2,true,1,1783269418241,0,Qma1RJpxavhCKsK5WfCyMQHBPby5KyZC1zpvvM2W6Z2QQm,false
16,e6-lifecycle-20260705T163658.112353337Z-c1-real-task-0001,signed_settlement,true,2,1783269418242,0,Qma1RJpxavhCKsK5WfCyMQHBPby5KyZC1zpvvM2W6Z2QQm,false
17,e6-lifecycle-20260705T163658.112353337Z-c1-real-task-0001,signed_query_latest,true,0,1783269418244,0,Qma1RJpxavhCKsK5WfCyMQHBPby5KyZC1zpvvM2W6Z2QQm,false
18,e6-lifecycle-20260705T163658.112353337Z-c1-real-task-0001,ipfs_verify,true,6,1783269418244,0,Qma1RJpxavhCKsK5WfCyMQHBPby5KyZC1zpvvM2W6Z2QQm,false
19,e6-lifecycle-20260705T163658.112353337Z-c1-real-task-0002,ipfs_add,true,25,1783269418250,243506,,false
20,e6-lifecycle-20260705T163658.112353337Z-c1-real-task-0002,signed_posttask,true,1,1783269418275,0,QmU3U9h9muSPZBc7BsiUCPuhCQkGouMwQZkMrRRDKeUnBs,false
21,e6-lifecycle-20260705T163658.112353337Z-c1-real-task-0002,signed_postallocation,true,2,1783269418276,0,QmU3U9h9muSPZBc7BsiUCPuhCQkGouMwQZkMrRRDKeUnBs,false
22,e6-lifecycle-20260705T163658.112353337Z-c1-real-task-0002,signed_post_evalsnapshot,true,1,1783269418278,0,QmU3U9h9muSPZBc7BsiUCPuhCQkGouMwQZkMrRRDKeUnBs,false
23,e6-lifecycle-20260705T163658.112353337Z-c1-real-task-0002,signed_vote1,true,1,1783269418279,0,QmU3U9h9muSPZBc7BsiUCPuhCQkGouMwQZkMrRRDKeUnBs,false
24,e6-lifecycle-20260705T163658.112353337Z-c1-real-task-0002,signed_vote2,true,1,1783269418280,0,QmU3U9h9muSPZBc7BsiUCPuhCQkGouMwQZkMrRRDKeUnBs,false
25,e6-lifecycle-20260705T163658.112353337Z-c1-real-task-0002,signed_settlement,true,2,1783269418281,0,QmU3U9h9muSPZBc7BsiUCPuhCQkGouMwQZkMrRRDKeUnBs,false
