seq,run_id,task_id,op,success,error,latency_ms,started_at_ms,bytes_sent,cid,warmup
38,e10-resource-c16-r1,e10-resource-c16-r1-task-0013,fabric_post_task,True,,1423,1784132040302,151871,QmNRgTfuNkzSkqGTAY9EcXMRjjYdFxgz2w2aGjfqaVVpfH,False
39,e10-resource-c16-r1,e10-resource-c16-r1-task-0012,fabric_post_task,True,,1480,1784132040246,128260,QmYrJvdcnignaiN2UAt51vtqvmsQcMZrxiujbuHJZDprUU,False
40,e10-resource-c16-r1,e10-resource-c16-r1-task-0005,fabric_post_task,True,,1212,1784132040515,243938,QmbhenpmX42tDu32tHki9hDD4g4UQfD84SWxsxuPQVG3k2,False
41,e10-resource-c16-r1,e10-resource-c16-r1-task-0007,fabric_post_allocation,True,,630,1784132041100,0,,False
42,e10-resource-c16-r1,e10-resource-c16-r1-task-0004,fabric_post_task,True,,1367,1784132040364,293643,QmfTn2wEWKDdRnBVTP2EGggc2fLS2zysR49b3UxS8iRGQd,False
43,e10-resource-c16-r1,e10-resource-c16-r1-task-0008,fabric_post_task,True,,1540,1784132040191,125664,QmctbwpW2kxqcQhGGdzmH4uo5n3tYJGfu13qpeDrXZRiii,False
44,e10-resource-c16-r1,e10-resource-c16-r1-task-0010,fabric_post_allocation,True,,621,1784132041110,0,,False
45,e10-resource-c16-r1,e10-resource-c16-r1-task-0006,fabric_post_allocation,True,,644,1784132041096,0,,False
46,e10-resource-c16-r1,e10-resource-c16-r1-task-0000,fabric_post_allocation,True,,646,1784132041097,0,,False
47,e10-resource-c16-r1,e10-resource-c16-r1-task-0002,fabric_post_allocation,True,,1301,1784132041101,0,,False
48,e10-resource-c16-r1,e10-resource-c16-r1-task-0008,fabric_post_allocation,True,,672,1784132041731,0,,False
49,e10-resource-c16-r1,e10-resource-c16-r1-task-0000,fabric_post_snapshot,True,,661,1784132041743,0,,False
50,e10-resource-c16-r1,e10-resource-c16-r1-task-0010,fabric_post_snapshot,True,,675,1784132041731,0,,False
51,e10-resource-c16-r1,e10-resource-c16-r1-task-0009,fabric_post_allocation,True,,1304,1784132041103,0,,False
52,e10-resource-c16-r1,e10-resource-c16-r1-task-0015,fabric_post_allocation,True,,1298,1784132041111,0,,False
53,e10-resource-c16-r1,e10-resource-c16-r1-task-0007,fabric_post_snapshot,True,,679,1784132041730,0,,False
54,e10-resource-c16-r1,e10-resource-c16-r1-task-0014,fabric_post_allocation,True,,1301,1784132041109,0,,False
55,e10-resource-c16-r1,e10-resource-c16-r1-task-0001,fabric_post_allocation,True,,1313,1784132041104,0,,False
56,e10-resource-c16-r1,e10-resource-c16-r1-task-0011,fabric_post_allocation,True,,1316,1784132041105,0,,False
57,e10-resource-c16-r1,e10-resource-c16-r1-task-0010,fabric_query_confirmation,True,,321,1784132042406,0,,False
58,e10-resource-c16-r1,e10-resource-c16-r1-task-0007,fabric_query_confirmation,True,,328,1784132042409,0,,False
59,e10-resource-c16-r1,e10-resource-c16-r1-task-0000,fabric_query_confirmation,True,,374,1784132042404,0,,False
60,e10-resource-c16-r1,e10-resource-c16-r1-task-0003,fabric_post_allocation,True,,1303,1784132041724,0,,False
61,e10-resource-c16-r1,e10-resource-c16-r1-task-0012,fabric_post_allocation,True,,1303,1784132041726,0,,False
62,e10-resource-c16-r1,e10-resource-c16-r1-task-0005,fabric_post_allocation,True,,1302,1784132041727,0,,False
63,e10-resource-c16-r1,e10-resource-c16-r1-task-0014,fabric_post_snapshot,True,,621,1784132042410,0,,False
64,e10-resource-c16-r1,e10-resource-c16-r1-task-0009,fabric_post_snapshot,True,,624,1784132042407,0,,False
65,e10-resource-c16-r1,e10-resource-c16-r1-task-0006,fabric_post_snapshot,True,,1294,1784132041740,0,,False
66,e10-resource-c16-r1,e10-resource-c16-r1-task-0013,fabric_post_allocation,True,,1309,1784132041726,0,,False
67,e10-resource-c16-r1,e10-resource-c16-r1-task-0015,fabric_post_snapshot,True,,627,1784132042409,0,,False
68,e10-resource-c16-r1,e10-resource-c16-r1-task-0011,fabric_post_snapshot,True,,620,1784132042421,0,,False
69,e10-resource-c16-r1,e10-resource-c16-r1-task-0004,fabric_post_allocation,True,,1314,1784132041731,0,,False
70,e10-resource-c16-r1,e10-resource-c16-r1-task-0009,fabric_query_confirmation,True,,276,1784132043031,0,,False
71,e10-resource-c16-r1,e10-resource-c16-r1-task-0011,fabric_query_confirmation,True,,280,1784132043041,0,,False
72,e10-resource-c16-r1,e10-resource-c16-r1-task-0015,fabric_query_confirmation,True,,294,1784132043036,0,,False
73,e10-resource-c16-r1,e10-resource-c16-r1-task-0014,fabric_query_confirmation,True,,300,1784132043031,0,,False
74,e10-resource-c16-r1,e10-resource-c16-r1-task-0006,fabric_query_confirmation,True,,299,1784132043034,0,,False
75,e10-resource-c16-r1,e10-resource-c16-r1-task-0005,fabric_post_snapshot,True,,622,1784132043029,0,,False
76,e10-resource-c16-r1,e10-resource-c16-r1-task-0003,fabric_post_snapshot,True,,625,1784132043027,0,,False
77,e10-resource-c16-r1,e10-resource-c16-r1-task-0010,fabric_vote_1,True,,926,1784132042728,0,,False
78,e10-resource-c16-r1,e10-resource-c16-r1-task-0008,fabric_post_snapshot,True,,1252,1784132042403,0,,False
79,e10-resource-c16-r1,e10-resource-c16-r1-task-0000,fabric_vote_1,True,,878,1784132042778,0,,False
80,e10-resource-c16-r1,e10-resource-c16-r1-task-0012,fabric_post_snapshot,True,,635,1784132043029,0,,False
81,e10-resource-c16-r1,e10-resource-c16-r1-task-0001,fabric_post_snapshot,True,,1248,1784132042417,0,,False
82,e10-resource-c16-r1,e10-resource-c16-r1-task-0007,fabric_vote_1,True,,929,1784132042737,0,,False
83,e10-resource-c16-r1,e10-resource-c16-r1-task-0013,fabric_post_snapshot,True,,632,1784132043035,0,,False
84,e10-resource-c16-r1,e10-resource-c16-r1-task-0002,fabric_post_snapshot,True,,1265,1784132042402,0,,False
85,e10-resource-c16-r1,e10-resource-c16-r1-task-0012,fabric_query_confirmation,True,,234,1784132043664,0,,False
86,e10-resource-c16-r1,e10-resource-c16-r1-task-0005,fabric_query_confirmation,True,,248,1784132043651,0,,False
87,e10-resource-c16-r1,e10-resource-c16-r1-task-0002,fabric_query_confirmation,True,,233,1784132043667,0,,False
88,e10-resource-c16-r1,e10-resource-c16-r1-task-0001,fabric_query_confirmation,True,,262,1784132043665,0,,False
89,e10-resource-c16-r1,e10-resource-c16-r1-task-0013,fabric_query_confirmation,True,,261,1784132043667,0,,False
90,e10-resource-c16-r1,e10-resource-c16-r1-task-0003,fabric_query_confirmation,True,,278,1784132043652,0,,False
91,e10-resource-c16-r1,e10-resource-c16-r1-task-0008,fabric_query_confirmation,True,,276,1784132043655,0,,False
92,e10-resource-c16-r1,e10-resource-c16-r1-task-0010,fabric_vote_2,True,,631,1784132043654,0,,False
93,e10-resource-c16-r1,e10-resource-c16-r1-task-0002,fabric_vote_1,True,,386,1784132043900,0,,False
94,e10-resource-c16-r1,e10-resource-c16-r1-task-0006,fabric_vote_1,True,,953,1784132043333,0,,False
95,e10-resource-c16-r1,e10-resource-c16-r1-task-0015,fabric_vote_1,True,,957,1784132043330,0,,False
96,e10-resource-c16-r1,e10-resource-c16-r1-task-0000,fabric_vote_2,True,,632,1784132043656,0,,False
97,e10-resource-c16-r1,e10-resource-c16-r1-task-0004,fabric_post_snapshot,True,,1244,1784132043045,0,,False
98,e10-resource-c16-r1,e10-resource-c16-r1-task-0007,fabric_vote_2,True,,624,1784132043666,0,,False
99,e10-resource-c16-r1,e10-resource-c16-r1-task-0014,fabric_vote_1,True,,960,1784132043331,0,,False
100,e10-resource-c16-r1,e10-resource-c16-r1-task-0011,fabric_vote_1,True,,972,1784132043321,0,,False
101,e10-resource-c16-r1,e10-resource-c16-r1-task-0009,fabric_vote_1,True,,989,1784132043307,0,,False
102,e10-resource-c16-r1,e10-resource-c16-r1-task-0004,fabric_query_confirmation,True,,226,1784132044289,0,,False
103,e10-resource-c16-r1,e10-resource-c16-r1-task-0011,fabric_vote_2,True,,400,1784132044293,0,,False
104,e10-resource-c16-r1,e10-resource-c16-r1-task-0006,fabric_vote_2,True,,409,1784132044286,0,,False
105,e10-resource-c16-r1,e10-resource-c16-r1-task-0001,fabric_vote_1,True,,771,1784132043927,0,,False
106,e10-resource-c16-r1,e10-resource-c16-r1-task-0002,fabric_vote_2,True,,416,1784132044286,0,,False
107,e10-resource-c16-r1,e10-resource-c16-r1-task-0012,fabric_vote_1,True,,805,1784132043898,0,,False
108,e10-resource-c16-r1,e10-resource-c16-r1-task-0003,fabric_vote_1,True,,774,1784132043930,0,,False
109,e10-resource-c16-r1,e10-resource-c16-r1-task-0009,fabric_vote_2,True,,408,1784132044296,0,,False
110,e10-resource-c16-r1,e10-resource-c16-r1-task-0005,fabric_vote_1,True,,806,1784132043899,0,,False
111,e10-resource-c16-r1,e10-resource-c16-r1-task-0013,fabric_vote_1,True,,779,1784132043928,0,,False
112,e10-resource-c16-r1,e10-resource-c16-r1-task-0008,fabric_vote_1,True,,777,1784132043931,0,,False
113,e10-resource-c16-r1,e10-resource-c16-r1-task-0000,fabric_settlement,True,,863,1784132044288,0,,False
114,e10-resource-c16-r1,e10-resource-c16-r1-task-0005,fabric_vote_2,True,,447,1784132044705,0,,False
115,e10-resource-c16-r1,e10-resource-c16-r1-task-0003,fabric_vote_2,True,,449,1784132044704,0,,False
116,e10-resource-c16-r1,e10-resource-c16-r1-task-0015,fabric_vote_2,True,,867,1784132044287,0,,False
117,e10-resource-c16-r1,e10-resource-c16-r1-task-0010,fabric_settlement,True,,870,1784132044285,0,,False
118,e10-resource-c16-r1,e10-resource-c16-r1-task-0007,fabric_settlement,True,,865,1784132044290,0,,False
119,e10-resource-c16-r1,e10-resource-c16-r1-task-0014,fabric_vote_2,True,,866,1784132044291,0,,False
120,e10-resource-c16-r1,e10-resource-c16-r1-task-0008,fabric_vote_2,True,,452,1784132044708,0,,False
121,e10-resource-c16-r1,e10-resource-c16-r1-task-0001,fabric_vote_2,True,,465,1784132044698,0,,False
122,e10-resource-c16-r1,e10-resource-c16-r1-task-0004,fabric_vote_1,True,,649,1784132044515,0,,False
123,e10-resource-c16-r1,e10-resource-c16-r1-task-0014,fabric_settlement,True,,470,1784132045157,0,,False
124,e10-resource-c16-r1,e10-resource-c16-r1-task-0005,fabric_settlement,True,,477,1784132045152,0,,False
125,e10-resource-c16-r1,e10-resource-c16-r1-task-0013,fabric_vote_2,True,,925,1784132044707,0,,False
126,e10-resource-c16-r1,e10-resource-c16-r1-task-0009,fabric_settlement,True,,929,1784132044704,0,,False
127,e10-resource-c16-r1,e10-resource-c16-r1-task-0011,fabric_settlement,True,,943,1784132044693,0,,False
128,e10-resource-c16-r1,e10-resource-c16-r1-task-0015,fabric_settlement,True,,484,1784132045154,0,,False
129,e10-resource-c16-r1,e10-resource-c16-r1-task-0006,fabric_settlement,True,,945,1784132044695,0,,False
130,e10-resource-c16-r1,e10-resource-c16-r1-task-0001,fabric_settlement,True,,479,1784132045163,0,,False
131,e10-resource-c16-r1,e10-resource-c16-r1-task-0002,fabric_settlement,True,,941,1784132044702,0,,False
132,e10-resource-c16-r1,e10-resource-c16-r1-task-0012,fabric_vote_2,True,,941,1784132044703,0,,False
133,e10-resource-c16-r1,e10-resource-c16-r1-task-0007,fabric_query_final,True,,738,1784132045155,0,,False
134,e10-resource-c16-r1,e10-resource-c16-r1-task-0000,fabric_query_final,True,,757,1784132045151,0,,False
135,e10-resource-c16-r1,e10-resource-c16-r1-task-0007,ipfs_verify,True,,18,1784132045893,0,QmV6SPe4ZAJ1dkdfdsHfBRkoRm4Ajq8ATPTEyByLbxJSnX,False
136,e10-resource-c16-r1,e10-resource-c16-r1-task-0000,ipfs_verify,True,,24,1784132045908,0,QmTk9gWSNh7mPp2arVdFSEctXnM51KLoKAHU7hg86d6nqA,False
137,e10-resource-c16-r1,e10-resource-c16-r1-task-0016,ipfs_add,True,,64,1784132045914,142778,,False
138,e10-resource-c16-r1,e10-resource-c16-r1-task-0010,fabric_query_final,True,,867,1784132045155,0,,False
139,e10-resource-c16-r1,e10-resource-c16-r1-task-0017,ipfs_add,True,,88,1784132045935,114439,,False
140,e10-resource-c16-r1,e10-resource-c16-r1-task-0010,ipfs_verify,True,,10,1784132046022,0,QmNfQ8SHKYarJCLeUyLykV2FdwKZ55b4bPhBedRxjc24Ek,False
141,e10-resource-c16-r1,e10-resource-c16-r1-task-0018,ipfs_add,True,,36,1784132046033,129894,,False
142,e10-resource-c16-r1,e10-resource-c16-r1-task-0006,fabric_query_final,True,,748,1784132045640,0,,False
143,e10-resource-c16-r1,e10-resource-c16-r1-task-0015,fabric_query_final,True,,750,1784132045638,0,,False
144,e10-resource-c16-r1,e10-resource-c16-r1-task-0014,fabric_query_final,True,,763,1784132045627,0,,False
145,e10-resource-c16-r1,e10-resource-c16-r1-task-0005,fabric_query_final,True,,763,1784132045629,0,,False
146,e10-resource-c16-r1,e10-resource-c16-r1-task-0014,ipfs_verify,True,,14,1784132046390,0,QmWMGWGSJSvWG7tjbL6BYNhrhZ8ZnLpwhf4nt56Sso3y2t,False
147,e10-resource-c16-r1,e10-resource-c16-r1-task-0015,ipfs_verify,True,,18,1784132046388,0,QmXCxqvbVnqfsG2xgggHL4parfqkapTpYBpQaV9143YBQ8,False
148,e10-resource-c16-r1,e10-resource-c16-r1-task-0006,ipfs_verify,True,,19,1784132046388,0,QmYZRdAoUuiXfb85BrW8eNcGqiM29LZbVnnv73faj47XUR,False
149,e10-resource-c16-r1,e10-resource-c16-r1-task-0001,fabric_query_final,True,,769,1784132045642,0,,False
150,e10-resource-c16-r1,e10-resource-c16-r1-task-0011,fabric_query_final,True,,777,1784132045636,0,,False
151,e10-resource-c16-r1,e10-resource-c16-r1-task-0009,fabric_query_final,True,,781,1784132045633,0,,False
152,e10-resource-c16-r1,e10-resource-c16-r1-task-0002,fabric_query_final,True,,773,1784132045643,0,,False
153,e10-resource-c16-r1,e10-resource-c16-r1-task-0005,ipfs_verify,True,,30,1784132046392,0,QmbhenpmX42tDu32tHki9hDD4g4UQfD84SWxsxuPQVG3k2,False
154,e10-resource-c16-r1,e10-resource-c16-r1-task-0009,ipfs_verify,True,,15,1784132046414,0,QmPZTXi5SebnzZ355urJSzXWsYA3QE553pzUVpJzyVgzHU,False
155,e10-resource-c16-r1,e10-resource-c16-r1-task-0001,ipfs_verify,True,,19,1784132046411,0,Qma1RJpxavhCKsK5WfCyMQHBPby5KyZC1zpvvM2W6Z2QQm,False
156,e10-resource-c16-r1,e10-resource-c16-r1-task-0011,ipfs_verify,True,,21,1784132046413,0,QmTHn3qYSPnWBBYUo7rNBNq2KzBKqxqfi4C8yCnsj3E8Sm,False
157,e10-resource-c16-r1,e10-resource-c16-r1-task-0002,ipfs_verify,True,,24,1784132046416,0,QmU3U9h9muSPZBc7BsiUCPuhCQkGouMwQZkMrRRDKeUnBs,False
158,e10-resource-c16-r1,e10-resource-c16-r1-task-0019,ipfs_add,True,,56,1784132046404,120895,,False
159,e10-resource-c16-r1,e10-resource-c16-r1-task-0020,ipfs_add,True,,73,1784132046406,138253,,False
160,e10-resource-c16-r1,e10-resource-c16-r1-task-0024,ipfs_add,True,,75,1784132046430,118546,,False
161,e10-resource-c16-r1,e10-resource-c16-r1-task-0021,ipfs_add,True,,121,1784132046407,167835,,False
162,e10-resource-c16-r1,e10-resource-c16-r1-task-0022,ipfs_add,True,,126,1784132046423,131198,,False
163,e10-resource-c16-r1,e10-resource-c16-r1-task-0025,ipfs_add,True,,141,1784132046435,142370,,False
164,e10-resource-c16-r1,e10-resource-c16-r1-task-0026,ipfs_add,True,,191,1784132046441,129271,,False
165,e10-resource-c16-r1,e10-resource-c16-r1-task-0023,ipfs_add,True,,201,1784132046431,123878,,False
166,e10-resource-c16-r1,e10-resource-c16-r1-task-0017,fabric_post_task,True,,929,1784132046023,114439,QmSFECwP8d1a1GBZQaswZ3NQzRfDsmks9eCS2avwUcsPiB,False
167,e10-resource-c16-r1,e10-resource-c16-r1-task-0018,fabric_post_task,True,,887,1784132046069,129894,QmZfdgwPHySZ2ZRXyCCgnc1H5xpvJGfLQ6V6d3KLY8BHUC,False
168,e10-resource-c16-r1,e10-resource-c16-r1-task-0008,fabric_settlement,True,,1798,1784132045160,0,,False
169,e10-resource-c16-r1,e10-resource-c16-r1-task-0020,fabric_post_task,True,,481,1784132046479,138253,QmcFmVy7dGoGjJAxFrxsWH1HT7XiZc5bjgbeyFUUDsSZui,False
170,e10-resource-c16-r1,e10-resource-c16-r1-task-0013,fabric_settlement,True,,1328,1784132045632,0,,False
171,e10-resource-c16-r1,e10-resource-c16-r1-task-0016,fabric_post_task,True,,983,1784132045978,142778,QmREfr2bCUdHenUxeeMkgHAfkk2dchDpVXhBqQZDCVdGX1,False
172,e10-resource-c16-r1,e10-resource-c16-r1-task-0004,fabric_vote_2,True,,1797,1784132045164,0,,False
173,e10-resource-c16-r1,e10-resource-c16-r1-task-0019,fabric_post_task,True,,502,1784132046460,120895,QmbWqHXbMdzLENEwEPk2eXpEHAiGxQgQpCDztQWHfY929X,False
174,e10-resource-c16-r1,e10-resource-c16-r1-task-0012,fabric_settlement,True,,1318,1784132045645,0,,False
175,e10-resource-c16-r1,e10-resource-c16-r1-task-0003,fabric_settlement,True,,1811,1784132045153,0,,False
176,e10-resource-c16-r1,e10-resource-c16-r1-task-0024,fabric_post_task,True,,987,1784132046505,118546,QmRtGiHNwxkfoSziPwZCWnx6dUU7ezEasiQ1sHWeUGrRiJ,False
177,e10-resource-c16-r1,e10-resource-c16-r1-task-0004,fabric_settlement,True,,533,1784132046961,0,,False
178,e10-resource-c16-r1,e10-resource-c16-r1-task-0020,fabric_post_allocation,True,,535,1784132046960,0,,False
179,e10-resource-c16-r1,e10-resource-c16-r1-task-0023,fabric_post_task,True,,867,1784132046632,123878,QmPGuPNJdN7p9sfrqD2Se1WSwKwH3g2SMWJcVxsFWUn3ZP,False
180,e10-resource-c16-r1,e10-resource-c16-r1-task-0022,fabric_post_task,True,,950,1784132046549,131198,QmYSnVQkhAmYkH2RKsn1UiZk6BbE6HMEt1DRoLMzxFLLSP,False
181,e10-resource-c16-r1,e10-resource-c16-r1-task-0018,fabric_post_allocation,True,,544,1784132046956,0,,False
182,e10-resource-c16-r1,e10-resource-c16-r1-task-0026,fabric_post_task,True,,871,1784132046632,129271,QmZaPriVphfZZtXehJSVDDwa6Myfc6iAcUGCZnNikY7yWq,False
183,e10-resource-c16-r1,e10-resource-c16-r1-task-0021,fabric_post_task,True,,979,1784132046528,167835,QmchBrHznTH7uRw4FQEi1if6MksmqxrVrzmj7dZS78WKsd,False
184,e10-resource-c16-r1,e10-resource-c16-r1-task-0019,fabric_post_allocation,True,,547,1784132046962,0,,False
185,e10-resource-c16-r1,e10-resource-c16-r1-task-0025,fabric_post_task,True,,935,1784132046576,142370,QmbJjqNNgrkFMgrrWHzdbdhmNNGyByVgUnuTRTV8VXC2nw,False
186,e10-resource-c16-r1,e10-resource-c16-r1-task-0013,fabric_query_final,True,,821,1784132046960,0,,False
187,e10-resource-c16-r1,e10-resource-c16-r1-task-0003,fabric_query_final,True,,818,1784132046964,0,,False
188,e10-resource-c16-r1,e10-resource-c16-r1-task-0008,fabric_query_final,True,,826,1784132046958,0,,False
189,e10-resource-c16-r1,e10-resource-c16-r1-task-0013,ipfs_verify,True,,14,1784132047781,0,QmNRgTfuNkzSkqGTAY9EcXMRjjYdFxgz2w2aGjfqaVVpfH,False
190,e10-resource-c16-r1,e10-resource-c16-r1-task-0008,ipfs_verify,True,,14,1784132047784,0,QmctbwpW2kxqcQhGGdzmH4uo5n3tYJGfu13qpeDrXZRiii,False
191,e10-resource-c16-r1,e10-resource-c16-r1-task-0003,ipfs_verify,True,,18,1784132047782,0,QmWAoR4a7cqHhV4o9R3N8rDsjPcNcWMkHL8Z5WcS1mgxri,False
192,e10-resource-c16-r1,e10-resource-c16-r1-task-0012,fabric_query_final,True,,905,1784132046963,0,,False
193,e10-resource-c16-r1,e10-resource-c16-r1-task-0012,ipfs_verify,True,,20,1784132047868,0,QmYrJvdcnignaiN2UAt51vtqvmsQcMZrxiujbuHJZDprUU,False
194,e10-resource-c16-r1,e10-resource-c16-r1-task-0028,ipfs_add,True,,118,1784132047799,147136,,False
195,e10-resource-c16-r1,e10-resource-c16-r1-task-0027,ipfs_add,True,,124,1784132047795,128170,,False
196,e10-resource-c16-r1,e10-resource-c16-r1-task-0029,ipfs_add,True,,120,1784132047801,125667,,False
197,e10-resource-c16-r1,e10-resource-c16-r1-task-0030,ipfs_add,True,,74,1784132047889,108995,,False
198,e10-resource-c16-r1,e10-resource-c16-r1-task-0020,fabric_post_snapshot,True,,682,1784132047495,0,,False
199,e10-resource-c16-r1,e10-resource-c16-r1-task-0023,fabric_post_allocation,True,,683,1784132047499,0,,False
200,e10-resource-c16-r1,e10-resource-c16-r1-task-0017,fabric_post_allocation,True,,1231,1784132046952,0,,False
201,e10-resource-c16-r1,e10-resource-c16-r1-task-0024,fabric_post_allocation,True,,691,1784132047492,0,,False
202,e10-resource-c16-r1,e10-resource-c16-r1-task-0018,fabric_post_snapshot,True,,685,1784132047500,0,,False
203,e10-resource-c16-r1,e10-resource-c16-r1-task-0025,fabric_post_allocation,True,,675,1784132047511,0,,False
204,e10-resource-c16-r1,e10-resource-c16-r1-task-0026,fabric_post_allocation,True,,685,1784132047503,0,,False
205,e10-resource-c16-r1,e10-resource-c16-r1-task-0019,fabric_post_snapshot,True,,686,1784132047509,0,,False
206,e10-resource-c16-r1,e10-resource-c16-r1-task-0016,fabric_post_allocation,True,,1235,1784132046961,0,,False
207,e10-resource-c16-r1,e10-resource-c16-r1-task-0022,fabric_post_allocation,True,,699,1784132047499,0,,False
208,e10-resource-c16-r1,e10-resource-c16-r1-task-0004,fabric_query_final,True,,983,1784132047494,0,,False
209,e10-resource-c16-r1,e10-resource-c16-r1-task-0020,fabric_query_confirmation,True,,306,1784132048177,0,,False
210,e10-resource-c16-r1,e10-resource-c16-r1-task-0004,ipfs_verify,True,,20,1784132048477,0,QmfTn2wEWKDdRnBVTP2EGggc2fLS2zysR49b3UxS8iRGQd,False
211,e10-resource-c16-r1,e10-resource-c16-r1-task-0019,fabric_query_confirmation,True,,310,1784132048195,0,,False
