seq,task_id,op,success,latency_ms,started_at_ms,bytes_sent,cid,warmup
1,e6-lifecycle-20260706T051956.873848825Z-c4-real-warmup-0000,ipfs_add,true,29,1783315196890,179753,,true
2,e6-lifecycle-20260706T051956.873848825Z-c4-real-warmup-0000,signed_posttask,true,3,1783315196919,0,QmZWeoNa4p2UHZojz7sGR6ZMpg28c83W6888nfSLG7GPvx,true
3,e6-lifecycle-20260706T051956.873848825Z-c4-real-warmup-0000,signed_postallocation,true,2,1783315196922,0,QmZWeoNa4p2UHZojz7sGR6ZMpg28c83W6888nfSLG7GPvx,true
4,e6-lifecycle-20260706T051956.873848825Z-c4-real-warmup-0000,signed_post_evalsnapshot,true,1,1783315196924,0,QmZWeoNa4p2UHZojz7sGR6ZMpg28c83W6888nfSLG7GPvx,true
5,e6-lifecycle-20260706T051956.873848825Z-c4-real-warmup-0000,signed_vote1,true,2,1783315196925,0,QmZWeoNa4p2UHZojz7sGR6ZMpg28c83W6888nfSLG7GPvx,true
6,e6-lifecycle-20260706T051956.873848825Z-c4-real-warmup-0000,signed_vote2,true,1,1783315196927,0,QmZWeoNa4p2UHZojz7sGR6ZMpg28c83W6888nfSLG7GPvx,true
7,e6-lifecycle-20260706T051956.873848825Z-c4-real-warmup-0000,signed_settlement,true,2,1783315196928,0,QmZWeoNa4p2UHZojz7sGR6ZMpg28c83W6888nfSLG7GPvx,true
8,e6-lifecycle-20260706T051956.873848825Z-c4-real-warmup-0000,signed_query_latest,true,0,1783315196930,0,QmZWeoNa4p2UHZojz7sGR6ZMpg28c83W6888nfSLG7GPvx,true
9,e6-lifecycle-20260706T051956.873848825Z-c4-real-warmup-0000,ipfs_verify,true,7,1783315196930,0,QmZWeoNa4p2UHZojz7sGR6ZMpg28c83W6888nfSLG7GPvx,true
10,e6-lifecycle-20260706T051956.873848825Z-c4-real-task-0002,ipfs_add,true,26,1783315196943,276805,,false
11,e6-lifecycle-20260706T051956.873848825Z-c4-real-task-0002,signed_posttask,true,4,1783315196969,0,QmcdLhPd1PmVDyfzcK3LTMmfHteto8wZpLvf3cvgfxYF7Z,false
12,e6-lifecycle-20260706T051956.873848825Z-c4-real-task-0002,signed_postallocation,true,2,1783315196973,0,QmcdLhPd1PmVDyfzcK3LTMmfHteto8wZpLvf3cvgfxYF7Z,false
13,e6-lifecycle-20260706T051956.873848825Z-c4-real-task-0002,signed_post_evalsnapshot,true,1,1783315196975,0,QmcdLhPd1PmVDyfzcK3LTMmfHteto8wZpLvf3cvgfxYF7Z,false
14,e6-lifecycle-20260706T051956.873848825Z-c4-real-task-0002,signed_vote1,true,2,1783315196976,0,QmcdLhPd1PmVDyfzcK3LTMmfHteto8wZpLvf3cvgfxYF7Z,false
15,e6-lifecycle-20260706T051956.873848825Z-c4-real-task-0002,signed_vote2,true,1,1783315196978,0,QmcdLhPd1PmVDyfzcK3LTMmfHteto8wZpLvf3cvgfxYF7Z,false
16,e6-lifecycle-20260706T051956.873848825Z-c4-real-task-0002,signed_settlement,true,2,1783315196979,0,QmcdLhPd1PmVDyfzcK3LTMmfHteto8wZpLvf3cvgfxYF7Z,false
17,e6-lifecycle-20260706T051956.873848825Z-c4-real-task-0002,signed_query_latest,true,0,1783315196981,0,QmcdLhPd1PmVDyfzcK3LTMmfHteto8wZpLvf3cvgfxYF7Z,false
18,e6-lifecycle-20260706T051956.873848825Z-c4-real-task-0001,ipfs_add,true,46,1783315196943,242679,,false
19,e6-lifecycle-20260706T051956.873848825Z-c4-real-task-0001,signed_posttask,true,2,1783315196989,0,QmX9a4g3M4NxbxfQ8X3uEhSSp876xUsdk7Z1Mn9xknevNY,false
20,e6-lifecycle-20260706T051956.873848825Z-c4-real-task-0002,ipfs_verify,true,11,1783315196981,0,QmcdLhPd1PmVDyfzcK3LTMmfHteto8wZpLvf3cvgfxYF7Z,false
21,e6-lifecycle-20260706T051956.873848825Z-c4-real-task-0001,signed_postallocation,true,3,1783315196991,0,QmX9a4g3M4NxbxfQ8X3uEhSSp876xUsdk7Z1Mn9xknevNY,false
22,e6-lifecycle-20260706T051956.873848825Z-c4-real-task-0001,signed_post_evalsnapshot,true,2,1783315196994,0,QmX9a4g3M4NxbxfQ8X3uEhSSp876xUsdk7Z1Mn9xknevNY,false
23,e6-lifecycle-20260706T051956.873848825Z-c4-real-task-0001,signed_vote1,true,1,1783315196996,0,QmX9a4g3M4NxbxfQ8X3uEhSSp876xUsdk7Z1Mn9xknevNY,false
24,e6-lifecycle-20260706T051956.873848825Z-c4-real-task-0001,signed_vote2,true,2,1783315196997,0,QmX9a4g3M4NxbxfQ8X3uEhSSp876xUsdk7Z1Mn9xknevNY,false
25,e6-lifecycle-20260706T051956.873848825Z-c4-real-task-0001,signed_settlement,true,1,1783315196999,0,QmX9a4g3M4NxbxfQ8X3uEhSSp876xUsdk7Z1Mn9xknevNY,false
26,e6-lifecycle-20260706T051956.873848825Z-c4-real-task-0001,signed_query_latest,true,0,1783315197000,0,QmX9a4g3M4NxbxfQ8X3uEhSSp876xUsdk7Z1Mn9xknevNY,false
27,e6-lifecycle-20260706T051956.873848825Z-c4-real-task-0001,ipfs_verify,true,9,1783315197000,0,QmX9a4g3M4NxbxfQ8X3uEhSSp876xUsdk7Z1Mn9xknevNY,false
28,e6-lifecycle-20260706T051956.873848825Z-c4-real-task-0003,ipfs_add,true,67,1783315196943,206175,,false
29,e6-lifecycle-20260706T051956.873848825Z-c4-real-task-0003,signed_posttask,true,2,1783315197010,0,Qmamev5WXAQCfHswWTa1bzB5ordCAsuePoMpWk5btqYzEo,false
30,e6-lifecycle-20260706T051956.873848825Z-c4-real-task-0003,signed_postallocation,true,1,1783315197012,0,Qmamev5WXAQCfHswWTa1bzB5ordCAsuePoMpWk5btqYzEo,false
31,e6-lifecycle-20260706T051956.873848825Z-c4-real-task-0003,signed_post_evalsnapshot,true,2,1783315197013,0,Qmamev5WXAQCfHswWTa1bzB5ordCAsuePoMpWk5btqYzEo,false
32,e6-lifecycle-20260706T051956.873848825Z-c4-real-task-0003,signed_vote1,true,2,1783315197015,0,Qmamev5WXAQCfHswWTa1bzB5ordCAsuePoMpWk5btqYzEo,false
33,e6-lifecycle-20260706T051956.873848825Z-c4-real-task-0003,signed_vote2,true,2,1783315197017,0,Qmamev5WXAQCfHswWTa1bzB5ordCAsuePoMpWk5btqYzEo,false
34,e6-lifecycle-20260706T051956.873848825Z-c4-real-task-0003,signed_settlement,true,1,1783315197019,0,Qmamev5WXAQCfHswWTa1bzB5ordCAsuePoMpWk5btqYzEo,false
35,e6-lifecycle-20260706T051956.873848825Z-c4-real-task-0003,signed_query_latest,true,0,1783315197020,0,Qmamev5WXAQCfHswWTa1bzB5ordCAsuePoMpWk5btqYzEo,false
36,e6-lifecycle-20260706T051956.873848825Z-c4-real-task-0003,ipfs_verify,true,8,1783315197020,0,Qmamev5WXAQCfHswWTa1bzB5ordCAsuePoMpWk5btqYzEo,false
37,e6-lifecycle-20260706T051956.873848825Z-c4-real-task-0000,ipfs_add,true,87,1783315196943,179753,,false
38,e6-lifecycle-20260706T051956.873848825Z-c4-real-task-0000,signed_posttask,true,1,1783315197030,0,QmZWeoNa4p2UHZojz7sGR6ZMpg28c83W6888nfSLG7GPvx,false
39,e6-lifecycle-20260706T051956.873848825Z-c4-real-task-0000,signed_postallocation,true,2,1783315197031,0,QmZWeoNa4p2UHZojz7sGR6ZMpg28c83W6888nfSLG7GPvx,false
40,e6-lifecycle-20260706T051956.873848825Z-c4-real-task-0000,signed_post_evalsnapshot,true,1,1783315197033,0,QmZWeoNa4p2UHZojz7sGR6ZMpg28c83W6888nfSLG7GPvx,false
41,e6-lifecycle-20260706T051956.873848825Z-c4-real-task-0000,signed_vote1,true,2,1783315197034,0,QmZWeoNa4p2UHZojz7sGR6ZMpg28c83W6888nfSLG7GPvx,false
42,e6-lifecycle-20260706T051956.873848825Z-c4-real-task-0000,signed_vote2,true,2,1783315197036,0,QmZWeoNa4p2UHZojz7sGR6ZMpg28c83W6888nfSLG7GPvx,false
43,e6-lifecycle-20260706T051956.873848825Z-c4-real-task-0000,signed_settlement,true,1,1783315197038,0,QmZWeoNa4p2UHZojz7sGR6ZMpg28c83W6888nfSLG7GPvx,false
44,e6-lifecycle-20260706T051956.873848825Z-c4-real-task-0000,signed_query_latest,true,0,1783315197039,0,QmZWeoNa4p2UHZojz7sGR6ZMpg28c83W6888nfSLG7GPvx,false
45,e6-lifecycle-20260706T051956.873848825Z-c4-real-task-0000,ipfs_verify,true,7,1783315197039,0,QmZWeoNa4p2UHZojz7sGR6ZMpg28c83W6888nfSLG7GPvx,false
