seq,task_id,op,success,latency_ms,started_at_ms,bytes_sent,cid,warmup
1,e6-lifecycle-20260706T050147.291694346Z-c4-real-warmup-0000,ipfs_add,true,23,1783314107306,2041,,true
2,e6-lifecycle-20260706T050147.291694346Z-c4-real-warmup-0000,signed_posttask,true,3,1783314107329,0,QmZpceyXD65orbHnVn4w3sPB8ea42LnxKYXnQkqH8QFV8f,true
3,e6-lifecycle-20260706T050147.291694346Z-c4-real-warmup-0000,signed_postallocation,true,1,1783314107332,0,QmZpceyXD65orbHnVn4w3sPB8ea42LnxKYXnQkqH8QFV8f,true
4,e6-lifecycle-20260706T050147.291694346Z-c4-real-warmup-0000,signed_post_evalsnapshot,true,2,1783314107333,0,QmZpceyXD65orbHnVn4w3sPB8ea42LnxKYXnQkqH8QFV8f,true
5,e6-lifecycle-20260706T050147.291694346Z-c4-real-warmup-0000,signed_vote1,true,1,1783314107335,0,QmZpceyXD65orbHnVn4w3sPB8ea42LnxKYXnQkqH8QFV8f,true
6,e6-lifecycle-20260706T050147.291694346Z-c4-real-warmup-0000,signed_vote2,true,1,1783314107336,0,QmZpceyXD65orbHnVn4w3sPB8ea42LnxKYXnQkqH8QFV8f,true
7,e6-lifecycle-20260706T050147.291694346Z-c4-real-warmup-0000,signed_settlement,true,2,1783314107337,0,QmZpceyXD65orbHnVn4w3sPB8ea42LnxKYXnQkqH8QFV8f,true
8,e6-lifecycle-20260706T050147.291694346Z-c4-real-warmup-0000,signed_query_latest,true,0,1783314107339,0,QmZpceyXD65orbHnVn4w3sPB8ea42LnxKYXnQkqH8QFV8f,true
9,e6-lifecycle-20260706T050147.291694346Z-c4-real-warmup-0000,ipfs_verify,true,5,1783314107339,0,QmZpceyXD65orbHnVn4w3sPB8ea42LnxKYXnQkqH8QFV8f,true
10,e6-lifecycle-20260706T050147.291694346Z-c4-real-task-0001,ipfs_add,true,25,1783314107349,1691,,false
11,e6-lifecycle-20260706T050147.291694346Z-c4-real-task-0001,signed_posttask,true,3,1783314107374,0,QmWLjQroE5HFCEHpAAXxtDJw9HMkY6m5xMyNL3BCoktNFe,false
12,e6-lifecycle-20260706T050147.291694346Z-c4-real-task-0001,signed_postallocation,true,1,1783314107377,0,QmWLjQroE5HFCEHpAAXxtDJw9HMkY6m5xMyNL3BCoktNFe,false
13,e6-lifecycle-20260706T050147.291694346Z-c4-real-task-0001,signed_post_evalsnapshot,true,2,1783314107378,0,QmWLjQroE5HFCEHpAAXxtDJw9HMkY6m5xMyNL3BCoktNFe,false
14,e6-lifecycle-20260706T050147.291694346Z-c4-real-task-0001,signed_vote1,true,1,1783314107380,0,QmWLjQroE5HFCEHpAAXxtDJw9HMkY6m5xMyNL3BCoktNFe,false
15,e6-lifecycle-20260706T050147.291694346Z-c4-real-task-0001,signed_vote2,true,2,1783314107381,0,QmWLjQroE5HFCEHpAAXxtDJw9HMkY6m5xMyNL3BCoktNFe,false
16,e6-lifecycle-20260706T050147.291694346Z-c4-real-task-0001,signed_settlement,true,1,1783314107383,0,QmWLjQroE5HFCEHpAAXxtDJw9HMkY6m5xMyNL3BCoktNFe,false
17,e6-lifecycle-20260706T050147.291694346Z-c4-real-task-0001,signed_query_latest,true,0,1783314107384,0,QmWLjQroE5HFCEHpAAXxtDJw9HMkY6m5xMyNL3BCoktNFe,false
18,e6-lifecycle-20260706T050147.291694346Z-c4-real-task-0001,ipfs_verify,true,6,1783314107384,0,QmWLjQroE5HFCEHpAAXxtDJw9HMkY6m5xMyNL3BCoktNFe,false
19,e6-lifecycle-20260706T050147.291694346Z-c4-real-task-0000,ipfs_add,true,42,1783314107349,2041,,false
20,e6-lifecycle-20260706T050147.291694346Z-c4-real-task-0000,signed_posttask,true,2,1783314107391,0,QmZpceyXD65orbHnVn4w3sPB8ea42LnxKYXnQkqH8QFV8f,false
21,e6-lifecycle-20260706T050147.291694346Z-c4-real-task-0000,signed_postallocation,true,2,1783314107393,0,QmZpceyXD65orbHnVn4w3sPB8ea42LnxKYXnQkqH8QFV8f,false
22,e6-lifecycle-20260706T050147.291694346Z-c4-real-task-0000,signed_post_evalsnapshot,true,2,1783314107395,0,QmZpceyXD65orbHnVn4w3sPB8ea42LnxKYXnQkqH8QFV8f,false
23,e6-lifecycle-20260706T050147.291694346Z-c4-real-task-0000,signed_vote1,true,1,1783314107397,0,QmZpceyXD65orbHnVn4w3sPB8ea42LnxKYXnQkqH8QFV8f,false
24,e6-lifecycle-20260706T050147.291694346Z-c4-real-task-0000,signed_vote2,true,2,1783314107398,0,QmZpceyXD65orbHnVn4w3sPB8ea42LnxKYXnQkqH8QFV8f,false
25,e6-lifecycle-20260706T050147.291694346Z-c4-real-task-0000,signed_settlement,true,1,1783314107400,0,QmZpceyXD65orbHnVn4w3sPB8ea42LnxKYXnQkqH8QFV8f,false
